run,archetype,cluster_kmeans,local_self_sufficiency,centralization,storage_large_share,import_intensity,SS_pipe,LL_pipe,meshed,n_pipelines,highP_share,total_demand_TWh,demand_level_ratio,unbalance_ratio,electricity_availability_small,electricity_availability_large,import_availability_ratio,electricity_price_avg,electricity_standard_dev,hydrogen_import_price,solar_availability,distance_Large_cluster1_to_Large_cluster2_km,distance_Small_cluster1_to_Small_cluster2_km,distance_from_large_cluster,cluster_final
parallel_run_1752,Archetype_3,0,0.0049057583441448,0.9994718222568882,0.0,0.1840291020291714,0,1,0,3,0.3333333333333333,6.022122980882333,10.18624643812967,4.118622604217991,44.05635878211464,657.7419002366751,0.4846669501207773,27.38228323221475,120.2686065600439,118.8863494549756,1.050243965660369,705.8,303.8,384.35,0
parallel_run_1753,Archetype_3,0,0.1528392251683555,0.9923261714090048,0.8333333333333334,0.0171405183024598,0,1,0,3,0.3333333333333333,12.81217303836103,18.79926099501478,3.671884488568053,46.3834911494316,1976.5423669876,0.4556973803877963,98.27765434529884,77.3225987347966,261.8146648055326,0.8637011623017257,705.8,303.8,384.35,0
parallel_run_1754,Archetype_3,2,1.0,0.9261521744511202,0.0,0.0269461539765929,0,1,0,3,0.3333333333333333,11.30329623906534,14.11358006738063,2.119776423336449,80.39616228749757,927.2926047619708,0.0269989646361896,110.5634989792129,18.96908617913164,123.0786965714163,1.005760777712649,705.8,303.8,384.35,2
parallel_run_1755,Archetype_3,1,0.0,1.0,0.8512938912252214,0.0001824384020807,0,0,0,2,0.0,9.208165790113028,15.46907671514874,4.545251827774964,38.83541580815834,1956.9090829731,0.1622856966902549,21.41825610127897,34.46180060490662,143.3953587386619,1.21370144627473,705.8,303.8,384.35,1
parallel_run_1757,Archetype_3,0,0.1798404282849053,0.990666723713818,0.8089624913048938,0.0111399521040441,0,1,0,3,0.3333333333333333,11.79622827938521,18.29050969456285,4.169805421292692,52.8848948871502,1412.193873679556,0.4257887667081556,79.79357681981203,42.21866859739012,215.0694877114157,0.8330072175424368,705.8,303.8,384.35,0
parallel_run_1758,Archetype_3,2,0.5067992329946376,0.9395093504880386,0.0,0.0,0,1,0,3,0.3333333333333333,7.646521843235478,7.231058342555429,3.31458691916786,41.69964252763987,671.0160759439195,0.4157057803155249,70.94792328052574,46.67117715729472,250.4862261361136,0.7327865198402268,705.8,303.8,384.35,2
parallel_run_1759,Archetype_3,2,1.0,0.8920660822905488,0.075977661394548,0.2071563274007546,0,1,0,3,0.0,13.36289726948865,19.43255606974088,2.149756002614726,98.31009612961368,830.6769291617317,0.3440972357975186,24.40106928622523,21.65487938516236,225.1829757871136,1.25645844295112,705.8,303.8,384.35,2
parallel_run_1760,Archetype_3,0,0.2723390037511973,0.9723404578824316,0.0,0.0527185283934934,0,1,0,3,0.3333333333333333,8.364797989299861,9.192250646467237,3.860538328046275,34.3813015352484,788.3970389732821,0.4717590306136611,144.6892794848065,41.70303632080136,285.1192728451363,0.9914750935718764,705.8,303.8,384.35,0
parallel_run_1761,Archetype_3,0,0.3246211730434696,0.9810638435982004,0.0,0.0322899161402299,0,1,0,3,0.3333333333333333,14.90080910970151,16.57440810558032,2.987874773593921,45.48329767203269,1579.101973947642,0.0323452792956046,124.7691560752347,13.25130095356169,131.0360691937709,1.160280557751469,705.8,303.8,384.35,0
parallel_run_1762,Archetype_3,2,1.0,0.8571137134372252,0.0,0.0085147256745355,0,1,0,3,0.3333333333333333,6.738724478605125,10.74467739481464,4.059979339446745,91.01635205906643,546.9101382223519,0.1271291449095846,29.64904233951978,50.75070528467045,175.7269183945674,1.085475702971351,705.8,303.8,384.35,2
parallel_run_1763,Archetype_3,2,1.0,0.8878651987974726,0.0,0.2775517540184045,0,1,0,3,0.0,12.29475505195811,16.20117521024517,2.57668959775238,86.126770574267,694.6303209657378,0.3562216088726904,35.8027220756866,64.20784236580666,271.3979072062631,0.7973279454902197,705.8,303.8,384.35,2
parallel_run_1764,Archetype_3,1,0.8009269378383101,0.9292404704251102,0.7656452488935163,0.247759706318293,0,0,0,2,0.0,5.41478544277491,13.9696886981829,3.800167267124271,93.40190108464566,1614.000840022941,0.2479437183689544,197.1143613561278,32.13386871974967,137.2906070612262,1.198479495410149,705.8,303.8,384.35,1
parallel_run_1765,Archetype_3,0,0.0269022288209692,0.99604207079181,0.8580058929737187,0.0746668220136289,0,1,1,4,0.0,7.325244866915437,6.133456484961489,2.849506395765022,36.13139533184066,1846.939556478707,0.1045903725178832,104.708041937107,141.4654323491187,103.7582240168401,0.5719642415394346,705.8,303.8,384.35,0
parallel_run_1766,Archetype_3,0,4.3607075834829015e-05,0.9999964873195712,0.8333333333333334,0.0,0,1,0,3,0.3333333333333333,10.09356256031139,11.29063222601615,4.76846366035301,76.79579046522252,1053.739944648393,0.2204308342752106,41.70644304050847,45.01347485513899,281.050931209811,1.263414311242694,705.8,303.8,384.35,0
parallel_run_1767,Archetype_3,0,0.2143255073014497,0.9865744035071986,0.8333333333333334,0.0337441983584944,0,1,0,3,0.3333333333333333,6.186101812756469,15.06385238110333,2.884344918055505,31.24493007510238,986.5491512115816,0.0557544202849528,84.24127174220122,94.4970799647684,145.9465456157096,1.018398256176594,705.8,303.8,384.35,0
parallel_run_1769,Archetype_3,0,0.0040223250199645,0.9995219527523388,0.8333333333333334,0.0711625285218086,0,1,0,3,0.0,5.875103409596851,7.908293010058282,2.390464514085502,54.80879767084504,951.9658153072828,0.3730351891050821,88.41266743681159,98.35668950325385,201.4163575543587,0.6395764243792184,705.8,303.8,384.35,0
parallel_run_1770,Archetype_3,0,0.0634503552424644,0.9904800437441448,0.791884534543528,0.0433808477619713,0,1,1,4,0.0,9.89273547819015,5.915838497469448,4.894747269895554,35.37340681692577,1159.023486619083,0.501565989511877,72.72853972209614,37.63505720582668,179.0711115343357,0.7616663464940141,705.8,303.8,384.35,0
parallel_run_1771,Archetype_3,0,0.0003991710147103,0.9999774166545248,0.0,0.0,0,1,0,3,0.3333333333333333,14.08524419392078,16.31334378769262,2.308954015500626,40.52170066997526,1429.94499687827,0.4596363285181422,47.00410072502583,15.67060968778293,242.31607024993,1.191021807579522,705.8,303.8,384.35,0
parallel_run_1772,Archetype_3,3,0.2285615627641291,0.960742483657457,0.0537210760728983,0.2306599216943537,0,0,1,4,0.0,12.41392231723704,6.505360896541484,2.371739473104665,32.39759536864331,816.6382880545631,0.5170204646406725,23.22847379435524,49.02752712084806,184.9716219995724,1.138692518506339,705.8,303.8,384.35,0
parallel_run_1773,Archetype_3,0,0.182948509493309,0.9844272142036664,0.8333333333333377,0.3640650688468425,0,1,0,3,0.0,11.20531214550689,17.28918987462175,2.41534597807669,62.25120319523698,1520.929737606235,0.5566745144953847,74.0786242796822,117.154618835779,125.2618930845108,1.040699628833873,705.8,303.8,384.35,0
parallel_run_1774,Archetype_3,0,0.1045536339764593,0.9920597446413956,0.8333333333333439,0.0035020113115513,0,1,0,3,0.3333333333333333,14.76040816329797,11.89711135068584,3.420702396064348,30.231907913922,1810.531238432742,0.1512092640839279,103.1976415956362,60.53852960346411,259.9151824744392,0.8372539290562797,705.8,303.8,384.35,0
parallel_run_1775,Archetype_3,1,0.2944989427598367,0.982055851140576,0.8875131725123863,0.0230136152176905,0,0,0,2,0.0,7.125713809407731,15.76402470243221,2.203821019158463,30.66474775106086,1916.270048437812,0.5283635710427317,61.25580077898183,29.96136795184568,159.1614013752083,1.233712473598319,705.8,303.8,384.35,1
parallel_run_1776,Archetype_3,0,0.2518942400168925,0.9850073299934832,0.9090909090909092,0.1391752356113465,0,1,0,3,0.3333333333333333,8.679848728865139,17.93322578398463,2.012220077079774,83.75880309023228,1452.198189273966,0.1702477055167378,188.3270361277955,136.3991131874458,182.3163284478816,0.9737019697352638,705.8,303.8,384.35,0
parallel_run_1777,Archetype_3,0,0.425182136268657,0.961121013018944,0.8333333333333334,0.0127405634208259,0,1,0,3,0.3333333333333333,10.55930465773863,9.95253445312245,2.521216447715092,45.35968846878346,1103.764527095477,0.4796032918726125,40.24829434892813,79.6642707844849,235.4042582741113,1.120275647130058,705.8,303.8,384.35,0
parallel_run_1778,Archetype_3,1,0.0325122537692232,0.9948447648219384,0.8333333333333289,0.0002479838683852,0,0,0,2,0.0,8.584062378535368,5.204947737148349,3.396878123134748,49.03717145112236,1633.945583329502,0.3831221102711273,55.84174480106363,55.43941616510568,267.3891249190509,1.103848703587101,705.8,303.8,384.35,1
parallel_run_1779,Archetype_3,2,1.0,0.9287247416715478,0.6133115294897584,0.0040039429371227,0,1,0,3,0.3333333333333333,11.48324720641784,13.54496100580118,2.943629403674687,73.69619351630662,959.6890243777384,0.1556452540222857,26.07329355182583,17.9346609870809,270.2527552749784,1.24797609559057,705.8,303.8,384.35,2
parallel_run_1780,Archetype_3,1,0.0606487559895231,0.9937610124799262,0.8683218742297837,0.5387470953917723,0,0,1,3,0.0,8.239417824778362,19.86594006810631,2.185631748368638,84.78697422249212,1014.516711027553,0.5729610607824123,94.5537552962944,103.539963389083,112.696063975848,0.8568714170808833,705.8,303.8,384.35,0
parallel_run_1781,Archetype_3,1,0.0,1.0,0.8333333333333351,0.0489682426399488,0,0,0,2,0.0,10.74739923464404,14.72531853706425,2.344142683785495,39.79251941170135,1382.725160889254,0.1302190494638491,44.96744153575168,45.57905328193963,117.6699208576838,0.5147064197244176,705.8,303.8,384.35,1
parallel_run_1783,Archetype_3,0,0.6189821106253593,0.9520003527710132,0.8333333333333334,0.2930193964307359,0,1,0,3,0.3333333333333333,12.62912539162891,17.1844658696355,2.641849634690004,42.22256724024653,904.387351538265,0.3237095872395198,68.36904203871276,108.7516199458351,169.4200698119767,0.6476733781840518,705.8,303.8,384.35,0
parallel_run_1784,Archetype_3,0,4.4926336403695935e-06,0.9999996670525496,0.0,0.0102489355860622,0,1,0,3,0.3333333333333333,6.522201326382715,12.39939167303931,3.618708160073463,47.13963660315678,739.0878598442532,0.2748268178242084,80.41869864667342,47.40439371988354,195.7889275941752,0.5500432829432993,705.8,303.8,384.35,0
parallel_run_1785,Archetype_3,2,1.0,0.9126117909716156,0.8333333333333334,0.031576583556057,0,1,0,3,0.3333333333333333,9.384437367855847,18.12707624626986,2.907152582017375,82.60031647176109,883.1361687269793,0.196669248894807,66.74094420558276,73.27740104246614,210.9777341720553,1.294178414837762,705.8,303.8,384.35,2
parallel_run_1786,Archetype_3,1,0.3955814570668752,0.9576625371212918,0.8872786023887551,0.5356133581451887,0,0,0,2,0.0,14.37657933613404,18.84410004062273,2.669185145620158,35.03786974557758,1927.503758948734,0.53662187709572,185.9380919407641,28.71237259798763,240.7907661092698,1.211179443278551,705.8,303.8,384.35,1
parallel_run_1787,Archetype_3,0,0.0003065330407184,0.9999824634856128,0.8333333333333206,0.0132797365492215,0,1,0,3,0.3333333333333333,12.88294506062676,16.47370199557806,3.916427027915539,33.29873756204726,1553.403975838957,0.1037951584613293,35.14190572583635,68.48407504836385,165.2840596040335,1.272212627733274,705.8,303.8,384.35,0
parallel_run_1788,Archetype_3,1,0.1813444997379586,0.9847480018481494,0.8333333333333419,0.4363184017008645,0,0,0,2,0.0,13.71417304507693,19.94297232922278,3.190463394584546,39.35568050526847,1306.802190395147,0.4398896859558368,173.4756545582791,57.55417542909995,217.6461551705664,0.6040099969531483,705.8,303.8,384.35,1
parallel_run_1789,Archetype_3,2,0.7732327945426362,0.9034917023434044,0.0,0.245453400284256,0,1,1,5,0.0,10.0542437922061,9.52808842232428,2.7551726834745,63.83059444783521,602.6095239046633,0.5655852937121579,52.9250694322663,12.91258574592992,212.3338287792068,0.8863857524748795,705.8,303.8,384.35,2
parallel_run_1790,Archetype_3,1,0.3192021442240917,0.9810020646459552,0.8673031955111905,0.0922100063288512,0,0,0,2,0.0,8.902950966584617,17.34337950080082,3.071726683251704,72.97629984854609,1254.634228844618,0.0922887709307529,134.989883752535,20.33996544789689,133.8281740992772,0.6978638514594209,705.8,303.8,384.35,1
parallel_run_1791,Archetype_3,0,0.3611404996425485,0.9322808297899116,0.6799996073485007,0.2036157817542347,0,1,0,3,0.3333333333333333,5.219692016072181,5.614852538476582,3.507907836572578,37.36349927885944,613.7680335920102,0.2904762209302906,148.1467328115624,131.7779486933157,207.8141490530652,1.146935950080092,705.8,303.8,384.35,0
parallel_run_1792,Archetype_3,1,0.0001910488019361,0.9999701324944356,0.7366992138533216,1.6759827599228934e-05,0,0,0,2,0.0,11.93340271693271,5.317576274973425,3.28343831907141,71.54504448894762,1838.989919269122,0.4945103601576556,50.50487388868805,23.73720438973167,225.8680659378676,1.111263875962919,705.8,303.8,384.35,1
parallel_run_1793,Archetype_3,2,1.0,0.927735565074478,0.011380723289019,0.0665605983787895,0,1,0,3,0.3333333333333333,7.847009180844555,15.10246331425202,2.220849460660624,49.56921416774286,674.7929181340594,0.181477849380431,32.85601950306146,137.9877963370772,282.6442521246439,1.072413780762075,705.8,303.8,384.35,2
parallel_run_1794,Archetype_3,0,0.2937750127878328,0.9677399970886096,0.6387915755728147,0.0003152404620906,0,1,0,3,0.0,5.307304167754404,8.062741299807017,2.856484395403244,90.46559420208708,591.9263990795743,0.5853009355147591,97.7904136753744,36.39089163854832,254.8378904988671,0.9033851808539108,705.8,303.8,384.35,0
parallel_run_1795,Archetype_3,2,1.0,0.9518252653809056,0.8333333333332938,0.0,0,1,0,1,1.0,8.088620780419058,19.64969158227921,2.445246324409711,38.13315627139157,846.5530044686006,0.2872874174759508,41.0140129305388,66.19506893135303,296.218590405105,0.6626148413292461,705.8,303.8,384.35,1
parallel_run_1796,Archetype_3,1,0.5696804317533609,0.9500703203328934,0.9041032440950822,0.3908424566225654,0,0,0,2,0.0,7.737878589250059,17.65262552890793,2.04343847591413,60.65256661819086,794.1535603498564,0.3905802979433853,158.1284539410613,28.1308721236521,148.7173157451602,1.000044063032848,705.8,303.8,384.35,1
parallel_run_1797,Archetype_3,2,0.6571922879909121,0.9329934540939446,0.7382106576138492,0.4965781371320135,0,1,0,3,0.3333333333333333,13.0646439961812,18.24589508543017,2.716732587027388,46.65131170230379,725.1054169218328,0.5115983993063354,64.21434402267955,101.3397416534369,115.4601576016992,0.561267319729339,705.8,303.8,384.35,2
parallel_run_1798,Archetype_3,0,0.0,1.0,0.8333333333333326,0.0024383364601316,0,1,0,3,0.3333333333333333,14.55899147105204,16.92400224464144,4.505870455669541,48.66008960426488,1880.428773878496,0.1898057560671069,25.33689484018815,53.21861456331589,186.1609652237962,0.6245236166119492,705.8,303.8,384.35,0
parallel_run_1799,Archetype_3,2,0.9041388811987746,0.9322153191523574,0.7966119369430347,0.070932415724338,0,1,0,3,0.3333333333333333,6.902588311173137,13.28544430155988,2.608092824810263,48.10349831449953,712.0868495925945,0.5809073215674864,59.06523453291005,146.7428585041353,298.5472537308848,1.224555548142108,705.8,303.8,384.35,2
parallel_run_1801,Archetype_3,1,1.0,0.9506221583575104,0.7991933613226561,0.0,0,1,0,1,0.0,5.645937846490421,19.08999399027946,4.574685372982158,59.43535530068567,740.044618160573,0.4465748804743228,76.02908933133577,44.09919367093785,262.8462682705834,0.782484278393255,541.4,651.5,423.4500000000001,1
parallel_run_1802,Archetype_3,0,0.1526058234955623,0.989548971799823,0.1174239054321698,0.1173244226079011,0,1,0,3,0.3333333333333333,13.49964268135165,15.33095577911059,4.464674582116157,42.94616278436651,1185.794953774338,0.117649937817252,137.4023502352264,22.49168264409253,128.2191212271367,0.5911665438533666,541.4,651.5,423.4500000000001,0
parallel_run_1803,Archetype_3,0,0.1817868673367627,0.9898264694719764,0.8196644108580206,0.144996337819543,0,1,0,3,0.3333333333333333,6.405292284318544,19.53555145216947,3.764585606427318,64.73890400335439,850.6267050193985,0.2646507902451352,37.50790122422556,110.5320184729022,100.9223548185412,1.28665717130124,541.4,651.5,423.4500000000001,0
parallel_run_1804,Archetype_3,1,0.4851721252826332,0.9639994523976722,0.0,0.1798760765143685,0,0,0,2,0.0,5.078233488755179,15.36811055664406,4.023785290991664,68.86856051780249,1676.075248578451,0.2246787017126815,129.5689761803989,24.65199699594505,232.3224413807133,0.6774859235206085,541.4,651.5,423.4500000000001,1
parallel_run_1805,Archetype_3,2,0.8328320394023994,0.909629670925628,0.9090909090909092,0.0380703201421089,0,1,1,5,0.2,9.795367374301884,8.46566765326878,4.968477490368761,93.10632240494294,1005.748088406246,0.0638931166280094,56.87494984404746,127.412906728483,150.7886454235,1.149819164967017,541.4,651.5,423.4500000000001,2
parallel_run_1806,Archetype_3,0,0.4349182872955955,0.9641204870276896,0.8429923260174822,0.1519638393948882,0,1,1,4,0.25,13.21427123302489,12.99077849367701,2.804621181868556,57.60856169568081,1509.042894252557,0.202994166366049,91.80831738898752,122.5526135883852,139.657431483073,1.128863155150354,541.4,651.5,423.4500000000001,0
parallel_run_1808,Archetype_3,1,0.3566767874030226,0.961419875989027,0.0,0.0499848594571587,0,0,0,2,0.0,6.639503134093878,8.702036358183824,2.460006477284389,50.84918084009174,1224.275709388201,0.14250239653806,114.0559579566393,16.49310952489565,222.5836742807619,1.025953997214746,541.4,651.5,423.4500000000001,1
parallel_run_1810,Archetype_3,1,0.000174676534661,0.999984610462546,0.897435692768951,0.3927762704627823,0,0,0,2,0.0,13.53541818756549,17.50384951367896,4.718111782544003,32.06607470803334,1682.919135964777,0.407888008510583,62.79308556464255,40.8608152984074,108.3468966403483,0.7505038651828599,541.4,651.5,423.4500000000001,1
parallel_run_1811,Archetype_3,1,0.1775505907552322,0.9828177854812188,0.8947213064015934,0.3409922896740083,0,0,0,2,0.0,9.589786864094185,14.52009542132607,2.25760526337914,95.46321746956043,1743.776803747743,0.3420270254820715,154.4883468009115,38.07535167163682,155.3553685224774,0.5347162870897352,541.4,651.5,423.4500000000001,1
parallel_run_1813,Archetype_3,0,0.0065935096078842,0.9995696323362104,0.9090909090909092,0.1159251721093123,0,1,0,3,0.3333333333333333,11.5724650899624,15.71417657225041,2.505463074151018,37.82135289309134,1732.171085268251,0.2966680057335894,87.89904124731528,124.3179479506931,188.0589961374106,0.6121933944560484,541.4,651.5,423.4500000000001,0
parallel_run_1814,Archetype_3,2,0.5586426579272221,0.9670234868807758,0.0,0.0584135041652876,0,1,0,3,0.0,7.401877309695345,16.72060108361629,4.239354502223774,78.9004950381646,763.9731909619118,0.0862171753274194,168.5882939237162,10.48455250370037,274.1962939177321,0.9381802418748396,541.4,651.5,423.4500000000001,0
parallel_run_1815,Archetype_3,1,0.0,1.0,0.7814288728408565,1.9858742596838976e-05,0,0,0,2,0.0,6.226512320545174,10.57007202633626,4.816232216133942,78.55254926123328,1473.572870709382,0.3084672339978864,39.11190515019379,26.58517665913403,167.9697151744124,0.8989728030906465,541.4,651.5,423.4500000000001,1
parallel_run_1816,Archetype_3,0,0.2144594475313423,0.9808218991174728,0.8333333333333334,0.2049512191464837,0,1,0,3,0.0,8.028178927033153,12.69358091967134,3.112625106465832,36.62334427994244,1295.694779439287,0.2513937760739758,117.9684651723182,90.13045861303728,158.0544197808208,0.9195426682975842,541.4,651.5,423.4500000000001,0
parallel_run_1817,Archetype_3,1,0.2359583558882312,0.9705555176981608,0.7847668043554459,0.0232434856958727,0,0,0,2,0.0,5.772023405404161,7.116169331792253,2.064522668331408,56.51085137099933,1786.195480402135,0.0232508350807578,161.0329775531958,25.14851249315225,197.822121004284,0.7197444930411876,541.4,651.5,423.4500000000001,1
parallel_run_1818,Archetype_3,0,0.3033702963518567,0.9826599948674692,0.9090909090909092,0.0544862612103086,0,1,0,3,0.3333333333333333,9.480794663304136,17.03804542014852,4.639878986106728,99.35855694037711,1250.245306083507,0.4168895798584492,43.35096290748591,149.1588574610129,277.1890738836713,1.083347637799514,541.4,651.5,423.4500000000001,0
parallel_run_1819,Archetype_3,2,1.0,0.8999800016559991,0.8333333333333334,0.285181336762232,0,1,0,3,0.3333333333333333,12.59017345046845,19.02253176729523,3.9523185428614,96.0626212890334,921.343979285896,0.3159410008343269,143.9201303011419,83.56764829664709,247.3963377767511,1.184696545793093,541.4,651.5,423.4500000000001,2
parallel_run_1820,Archetype_3,2,0.7267627251520158,0.9454961820090948,0.0,0.3244563081949155,0,1,0,3,0.3333333333333333,13.88681027006693,18.61075821619153,4.347085125891433,43.42201779666991,778.7163195623369,0.5440908291581393,33.79114171279144,30.41474642500482,289.3256653337539,0.7671046222699125,541.4,651.5,423.4500000000001,2
parallel_run_1821,Archetype_3,1,0.200252770764227,0.9406378067287634,0.1007714231537674,0.5620376460701794,0,0,0,2,0.0,10.32199462340584,6.699275404416465,2.08038382636346,44.79361792876074,979.8557987975116,0.595749285135953,177.31500644115,11.06955829270862,290.4698168059626,1.067301995703033,541.4,651.5,423.4500000000001,1
parallel_run_1822,Archetype_3,0,0.1063539023933817,0.9896652520903928,0.8333333333333334,0.2940537432696276,0,1,0,3,0.3333333333333333,10.44667181037197,13.25070225132207,4.259523874160369,88.11039822390016,1086.489408610497,0.3604504262054547,93.26680170863348,86.31118950437782,141.2036987315458,0.8099763525700954,541.4,651.5,423.4500000000001,0
parallel_run_1823,Archetype_3,0,3.873313902274928e-05,0.9999956324096684,0.8333333333333478,0.3119147643042039,0,1,0,3,0.0,7.193260089885094,11.65964368980142,4.36245347424116,67.47086947928852,860.866485459772,0.3929505433301446,47.88817474253383,105.9284432028051,105.7696635231778,0.7077017593878874,541.4,651.5,423.4500000000001,0
parallel_run_1824,Archetype_3,0,0.0003591581971499,0.999979159728944,0.0,0.0,0,1,0,3,0.3333333333333333,10.87938801553206,16.037856129965,2.961086101395173,69.6604654795751,1130.70880630468,0.3289402099742169,45.2910359937304,14.91317533979289,294.1194921299998,1.165324106539424,541.4,651.5,423.4500000000001,0
parallel_run_1825,Archetype_3,0,0.282405607142335,0.9817198753594466,0.9090909090909092,0.2551457739372949,0,1,0,3,0.3333333333333333,11.04944243362644,19.24071518137925,3.605624564480587,53.85239415205597,1355.675352940887,0.2611936824169285,192.5155188876426,93.4514385332439,163.183152602084,0.9537850554699546,541.4,651.5,423.4500000000001,0
parallel_run_1826,Archetype_3,0,0.438675545246826,0.9470652611415428,0.8333333333333334,0.5158659471747202,0,1,0,3,0.0,9.08917883368848,15.93141516714483,2.552097542916801,87.05159164902761,516.4075892774002,0.5259683590341234,164.5121833558311,80.95119800030251,191.2553856341034,1.094491785369062,541.4,651.5,423.4500000000001,0
parallel_run_1827,Archetype_3,0,0.1023639440952159,0.9890918508188938,0.191397799492951,0.1694110348341576,0,1,0,3,0.3333333333333333,6.022122980882333,10.18624643812967,4.118622604217991,44.05635878211464,657.7419002366751,0.4846669501207773,27.38228323221475,120.2686065600439,118.8863494549756,1.050243965660369,541.4,651.5,423.4500000000001,0
parallel_run_1828,Archetype_3,0,0.1663305978377861,0.9916659073519516,0.8333333333333334,0.0123704646314267,0,1,0,3,0.3333333333333333,12.81217303836103,18.79926099501478,3.671884488568053,46.3834911494316,1976.5423669876,0.4556973803877963,98.27765434529884,77.3225987347966,261.8146648055326,0.8637011623017257,541.4,651.5,423.4500000000001,0
parallel_run_1829,Archetype_3,2,1.0,0.9244364079847344,0.0,0.0268794868866209,0,1,0,3,0.3333333333333333,11.30329623906534,14.11358006738063,2.119776423336449,80.39616228749757,927.2926047619708,0.0269989646361896,110.5634989792129,18.96908617913164,123.0786965714163,1.005760777712649,541.4,651.5,423.4500000000001,2
parallel_run_1830,Archetype_3,1,0.0,1.0,0.8760166785457332,0.000454698039101,0,0,0,2,0.0,9.208165790113028,15.46907671514874,4.545251827774964,38.83541580815834,1956.9090829731,0.1622856966902549,21.41825610127897,34.46180060490662,143.3953587386619,1.21370144627473,541.4,651.5,423.4500000000001,1
parallel_run_1832,Archetype_3,0,0.1807388630903765,0.9905370585940536,0.7936864966313119,0.0185901172852019,0,1,0,3,0.3333333333333333,11.79622827938521,18.29050969456285,4.169805421292692,52.8848948871502,1412.193873679556,0.4257887667081556,79.79357681981203,42.21866859739012,215.0694877114157,0.8330072175424368,541.4,651.5,423.4500000000001,0
parallel_run_1833,Archetype_3,2,0.5023257919143612,0.939518081181948,0.0,0.0017768644815297,0,1,0,3,0.3333333333333333,7.646521843235478,7.231058342555429,3.31458691916786,41.69964252763987,671.0160759439195,0.4157057803155249,70.94792328052574,46.67117715729472,250.4862261361136,0.7327865198402268,541.4,651.5,423.4500000000001,2
parallel_run_1834,Archetype_3,2,1.0,0.8921184053020187,4.803220146542381e-13,0.2077535493485518,0,1,0,3,0.0,13.36289726948865,19.43255606974088,2.149756002614726,98.31009612961368,830.6769291617317,0.3440972357975186,24.40106928622523,21.65487938516236,225.1829757871136,1.25645844295112,541.4,651.5,423.4500000000001,2
parallel_run_1835,Archetype_3,0,0.2736603419087519,0.9721558470096692,0.0,0.0442274765043696,0,1,0,3,0.3333333333333333,8.364797989299861,9.192250646467237,3.860538328046275,34.3813015352484,788.3970389732821,0.4717590306136611,144.6892794848065,41.70303632080136,285.1192728451363,0.9914750935718764,541.4,651.5,423.4500000000001,0
parallel_run_1836,Archetype_3,0,0.3294991962302069,0.9807451166205364,0.0,0.032225205778206,0,1,0,3,0.3333333333333333,14.90080910970151,16.57440810558032,2.987874773593921,45.48329767203269,1579.101973947642,0.0323452792956046,124.7691560752347,13.25130095356169,131.0360691937709,1.160280557751469,541.4,651.5,423.4500000000001,0
parallel_run_1837,Archetype_3,2,1.0,0.8566809826261619,0.0,0.0021054151893799,0,1,0,3,0.3333333333333333,6.738724478605125,10.74467739481464,4.059979339446745,91.01635205906643,546.9101382223519,0.1271291449095846,29.64904233951978,50.75070528467045,175.7269183945674,1.085475702971351,541.4,651.5,423.4500000000001,2
parallel_run_1838,Archetype_3,2,1.0,0.8882386325402483,0.0,0.2780895484557405,0,1,0,3,0.0,12.29475505195811,16.20117521024517,2.57668959775238,86.126770574267,694.6303209657378,0.3562216088726904,35.8027220756866,64.20784236580666,271.3979072062631,0.7973279454902197,541.4,651.5,423.4500000000001,2
parallel_run_1839,Archetype_3,1,0.797020914360691,0.930073379539848,0.786254022734222,0.2478999767160534,0,0,0,2,0.0,5.41478544277491,13.9696886981829,3.800167267124271,93.40190108464566,1614.000840022941,0.2479437183689544,197.1143613561278,32.13386871974967,137.2906070612262,1.198479495410149,541.4,651.5,423.4500000000001,1
parallel_run_1840,Archetype_3,0,0.0597486128143024,0.9912976269473868,0.9090909090909092,0.0748950865866807,0,1,0,3,0.0,7.325244866915437,6.133456484961489,2.849506395765022,36.13139533184066,1846.939556478707,0.1045903725178832,104.708041937107,141.4654323491187,103.7582240168401,0.5719642415394346,541.4,651.5,423.4500000000001,0
parallel_run_1841,Archetype_3,0,8.51484715593156e-05,0.999993104080332,0.8333333333332774,0.0,0,1,0,3,0.3333333333333333,10.09356256031139,11.29063222601615,4.76846366035301,76.79579046522252,1053.739944648393,0.2204308342752106,41.70644304050847,45.01347485513899,281.050931209811,1.263414311242694,541.4,651.5,423.4500000000001,0
parallel_run_1842,Archetype_3,0,0.2197456521741309,0.9863306439069623,0.8333333333333629,0.0302448879684364,0,1,0,3,0.3333333333333333,6.186101812756469,15.06385238110333,2.884344918055505,31.24493007510238,986.5491512115816,0.0557544202849528,84.24127174220122,94.4970799647684,145.9465456157096,1.018398256176594,541.4,651.5,423.4500000000001,0
parallel_run_1844,Archetype_3,0,0.0218180454869169,0.997398218214992,0.8333333333333334,0.08515085883861,0,1,0,3,0.0,5.875103409596851,7.908293010058282,2.390464514085502,54.80879767084504,951.9658153072828,0.3730351891050821,88.41266743681159,98.35668950325385,201.4163575543587,0.6395764243792184,541.4,651.5,423.4500000000001,0
