ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;2.4;2.9
0.0;0.0;0.0;1.98;2.9
0.0;0.0;0.0;1.54;2.76
6.0;0.0;6.0;1.02;2.62
74.0;33.56;68.0;1.21;2.9
26.0;0.0;26.0;2.12;3.31
80.0;0.0;80.0;3.09;3.24
111.0;2.98;110.0;4.08;2.97
72.0;0.0;72.0;5.19;2.69
93.0;16.82;89.0;6.14;2.48
44.0;14.92;42.0;6.61;2.69
0.0;0.0;0.0;5.76;2.55
0.0;0.0;0.0;4.91;2.9
0.0;0.0;0.0;4.19;3.17
0.0;0.0;0.0;2.91;2.83
0.0;0.0;0.0;2.3;2.9
0.0;0.0;0.0;1.76;2.9
0.0;0.0;0.0;1.36;2.97
0.0;0.0;0.0;1.16;3.1
0.0;0.0;0.0;1.12;3.17
0.0;0.0;0.0;1.16;3.17
0.0;0.0;0.0;1.06;3.24
0.0;0.0;0.0;0.92;3.17
0.0;0.0;0.0;0.68;3.1
0.0;0.0;0.0;0.41;3.03
0.0;0.0;0.0;0.15;3.03
0.0;0.0;0.0;-0.08;3.03
27.0;135.78;19.0;-0.25;2.97
149.0;536.46;52.0;0.71;2.9
239.0;574.09;83.0;2.61;2.83
305.0;679.0;84.0;4.4;3.03
308.0;602.86;104.0;5.86;3.1
276.0;581.43;96.0;6.8;3.1
202.0;514.48;78.0;7.22;3.03
110.0;538.64;36.0;6.84;2.62
0.0;0.0;0.0;5.36;2.69
0.0;0.0;0.0;3.73;2.83
0.0;0.0;0.0;2.72;2.97
0.0;0.0;0.0;1.98;2.83
0.0;0.0;0.0;1.35;2.76
0.0;0.0;0.0;0.74;2.76
0.0;0.0;0.0;0.21;2.62
0.0;0.0;0.0;-0.22;2.62
0.0;0.0;0.0;-0.44;2.55
0.0;0.0;0.0;-0.61;2.62
0.0;0.0;0.0;-0.87;2.62
0.0;0.0;0.0;-0.98;2.62
0.0;0.0;0.0;-0.63;2.55
0.0;0.0;0.0;-0.64;2.55
0.0;0.0;0.0;-0.63;2.55
0.0;0.0;0.0;-0.6;2.55
23.0;65.86;19.0;-0.26;2.48
124.0;273.31;74.0;0.53;2.41
222.0;434.03;103.0;2.14;2.62
304.0;652.0;90.0;3.53;2.83
320.0;673.71;90.0;4.68;2.69
290.0;661.77;83.0;5.45;2.62
201.0;482.86;83.0;5.49;2.34
91.0;276.98;52.0;5.06;2.41
0.0;0.0;0.0;3.74;2.76
0.0;0.0;0.0;2.32;2.9
0.0;0.0;0.0;1.53;2.97
0.0;0.0;0.0;1.4;3.03
0.0;0.0;0.0;1.07;2.97
0.0;0.0;0.0;0.68;2.9
0.0;0.0;0.0;0.7;2.97
0.0;0.0;0.0;0.73;2.97
0.0;0.0;0.0;0.98;3.03
