ghi;dni;dhi;temp_air;ws10
220.0;140.84;170.0;7.16;2.21
395.0;572.0;146.0;7.88;2.62
463.0;747.19;112.0;8.58;2.9
472.0;883.76;69.0;9.07;3.31
390.0;792.42;77.0;9.48;3.52
255.0;587.88;84.0;9.41;3.66
120.0;563.85;35.0;8.93;3.24
0.0;0.0;0.0;7.95;2.34
0.0;0.0;0.0;6.25;2.0
0.0;0.0;0.0;5.28;2.9
0.0;0.0;0.0;4.8;3.1
0.0;0.0;0.0;4.23;3.1
0.0;0.0;0.0;3.76;3.03
0.0;0.0;0.0;3.46;3.03
0.0;0.0;0.0;3.28;3.1
0.0;0.0;0.0;3.7;3.03
0.0;0.0;0.0;3.96;3.03
0.0;0.0;0.0;3.97;3.03
0.0;0.0;0.0;4.16;2.97
0.0;0.0;0.0;4.24;2.97
0.0;0.0;0.0;4.31;2.97
0.0;0.0;0.0;4.87;3.24
0.0;0.0;0.0;4.98;3.1
143.0;161.1;105.0;5.39;3.31
150.0;19.61;143.0;6.14;4.14
146.0;2.29;145.0;6.78;4.28
234.0;42.34;214.0;7.49;4.48
394.0;475.06;176.0;8.31;4.48
388.0;778.74;78.0;9.5;4.76
159.0;88.41;133.0;10.54;4.34
66.0;45.46;59.0;10.32;3.24
0.0;0.0;0.0;9.3;2.9
0.0;0.0;0.0;8.63;2.69
0.0;0.0;0.0;9.01;2.41
0.0;0.0;0.0;8.72;2.34
0.0;0.0;0.0;8.46;2.14
0.0;0.0;0.0;7.65;1.86
0.0;0.0;0.0;6.53;1.72
0.0;0.0;0.0;5.45;1.79
0.0;0.0;0.0;4.69;1.79
0.0;0.0;0.0;3.97;1.59
0.0;0.0;0.0;4.38;0.9
0.0;0.0;0.0;4.5;0.21
0.0;0.0;0.0;3.83;0.21
0.0;0.0;0.0;3.34;0.28
0.0;0.0;0.0;3.68;0.14
48.0;249.97;27.0;3.91;0.21
132.0;113.67;105.0;4.39;0.76
57.0;0.0;57.0;5.62;1.17
182.0;13.64;176.0;6.49;1.66
101.0;0.0;101.0;7.54;2.14
42.0;0.0;42.0;8.42;2.69
165.0;14.95;159.0;8.82;3.24
168.0;107.61;136.0;9.18;3.03
78.0;95.37;63.0;8.69;2.9
0.0;0.0;0.0;8.14;2.97
0.0;0.0;0.0;7.74;3.03
0.0;0.0;0.0;7.84;3.24
0.0;0.0;0.0;7.47;2.97
0.0;0.0;0.0;7.24;2.76
0.0;0.0;0.0;7.23;2.69
0.0;0.0;0.0;7.34;2.83
0.0;0.0;0.0;7.49;3.17
0.0;0.0;0.0;7.59;3.52
0.0;0.0;0.0;7.54;3.79
0.0;0.0;0.0;7.67;4.07
0.0;0.0;0.0;7.71;4.14
0.0;0.0;0.0;7.69;4.34
0.0;0.0;0.0;7.64;4.0
0.0;0.0;0.0;7.43;3.72
56.0;386.31;23.0;7.2;3.03
211.0;639.36;58.0;7.28;2.55
315.0;534.51;122.0;7.64;2.69
436.0;770.71;95.0;7.84;2.9
430.0;544.08;170.0;8.21;3.38
408.0;505.45;173.0;8.73;4.07
337.0;440.04;159.0;8.88;4.28
273.0;661.74;74.0;8.7;4.14
135.0;634.92;33.0;8.29;3.79
0.0;0.0;0.0;7.4;3.38
0.0;0.0;0.0;6.33;3.17
0.0;0.0;0.0;5.65;3.31
0.0;0.0;0.0;4.92;3.1
0.0;0.0;0.0;4.38;2.97
0.0;0.0;0.0;3.98;2.9
0.0;0.0;0.0;4.09;2.9
0.0;0.0;0.0;3.53;2.69
0.0;0.0;0.0;3.25;2.62
0.0;0.0;0.0;2.98;2.55
0.0;0.0;0.0;2.81;2.48
0.0;0.0;0.0;2.57;2.28
0.0;0.0;0.0;2.74;2.21
0.0;0.0;0.0;2.91;2.41
0.0;0.0;0.0;2.88;2.48
42.0;126.52;31.0;2.8;2.55
98.0;20.73;93.0;3.45;2.62
308.0;473.42;136.0;4.25;3.45
204.0;26.96;192.0;5.55;4.76
221.0;24.96;209.0;6.5;4.76
155.0;2.14;154.0;6.56;4.55
136.0;2.45;135.0;6.74;4.41
99.0;3.29;98.0;6.89;3.86
52.0;6.09;51.0;6.32;3.72
0.0;0.0;0.0;5.85;3.24
0.0;0.0;0.0;5.36;2.69
0.0;0.0;0.0;5.83;3.1
0.0;0.0;0.0;5.63;3.03
0.0;0.0;0.0;5.52;2.97
0.0;0.0;0.0;5.34;2.83
0.0;0.0;0.0;5.25;2.97
0.0;0.0;0.0;5.08;3.24
0.0;0.0;0.0;4.8;3.38
0.0;0.0;0.0;4.69;3.1
0.0;0.0;0.0;4.65;2.9
0.0;0.0;0.0;4.68;2.55
0.0;0.0;0.0;4.61;2.34
0.0;0.0;0.0;4.62;2.14
0.0;0.0;0.0;4.76;2.0
43.0;124.19;32.0;4.7;1.86
112.0;41.13;102.0;4.91;1.79
248.0;205.11;173.0;5.75;1.86
195.0;17.87;187.0;6.3;2.28
261.0;64.08;230.0;6.51;2.55
365.0;314.0;217.0;6.9;2.48
286.0;218.84;196.0;6.52;2.48
246.0;419.3;117.0;6.32;2.41
96.0;161.13;69.0;5.83;2.55
0.0;0.0;0.0;5.06;2.28
0.0;0.0;0.0;4.07;2.14
0.0;0.0;0.0;3.89;2.07
0.0;0.0;0.0;3.17;2.14
0.0;0.0;0.0;2.89;2.14
0.0;0.0;0.0;3.04;2.0
0.0;0.0;0.0;3.09;1.93
0.0;0.0;0.0;2.77;1.86
0.0;0.0;0.0;2.45;1.86
0.0;0.0;0.0;2.29;1.66
0.0;0.0;0.0;2.76;1.45
0.0;0.0;0.0;2.83;1.24
0.0;0.0;0.0;2.87;1.31
0.0;0.0;0.0;2.68;0.9
0.0;0.0;0.0;2.85;0.41
25.0;11.07;24.0;3.01;0.14
96.0;16.31;92.0;3.17;0.62
156.0;19.02;149.0;3.39;1.31
173.0;6.66;170.0;3.78;1.93
281.0;86.27;239.0;4.85;2.55
336.0;214.89;234.0;5.68;2.9
255.0;125.38;203.0;6.55;3.59
287.0;681.19;75.0;6.89;3.79
141.0;590.25;40.0;6.52;3.66
0.0;0.0;0.0;5.64;3.59
0.0;0.0;0.0;4.58;3.31
0.0;0.0;0.0;4.12;2.9
0.0;0.0;0.0;3.34;2.55
0.0;0.0;0.0;2.52;2.41
0.0;0.0;0.0;1.8;2.55
0.0;0.0;0.0;1.54;2.76
0.0;0.0;0.0;1.34;2.83
0.0;0.0;0.0;0.94;2.69
0.0;0.0;0.0;0.52;2.48
0.0;0.0;0.0;0.28;2.41
0.0;0.0;0.0;0.69;2.34
0.0;0.0;0.0;0.56;2.28
0.0;0.0;0.0;0.6;2.21
0.0;0.0;0.0;1.09;2.62
63.0;401.53;26.0;1.29;2.62
229.0;719.39;51.0;2.55;2.34
376.0;847.17;62.0;4.6;2.97
414.0;562.42;159.0;6.1;3.31
422.0;444.87;204.0;7.73;4.48
429.0;520.84;180.0;8.72;4.07
447.0;958.6;46.0;9.0;3.45
294.0;695.57;75.0;9.08;3.45
119.0;297.62;67.0;8.81;3.31
0.0;0.0;0.0;7.6;2.48
0.0;0.0;0.0;6.05;2.07
0.0;0.0;0.0;4.8;1.93
0.0;0.0;0.0;3.67;1.86
0.0;0.0;0.0;2.84;1.86
0.0;0.0;0.0;1.99;1.79
0.0;0.0;0.0;1.27;1.72
0.0;0.0;0.0;0.69;1.59
0.0;0.0;0.0;0.36;1.45
0.0;0.0;0.0;0.11;1.31
0.0;0.0;0.0;0.15;1.17
0.0;0.0;0.0;0.32;1.03
0.0;0.0;0.0;0.71;0.76
