ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;0.58;0.76
0.0;0.0;0.0;-0.15;1.03
0.0;0.0;0.0;-0.56;1.24
0.0;0.0;0.0;-0.48;1.45
0.0;0.0;0.0;-0.46;1.52
0.0;0.0;0.0;-0.27;1.31
0.0;0.0;0.0;0.25;1.03
17.0;0.0;17.0;0.71;1.17
126.0;39.98;115.0;1.78;1.1
175.0;40.58;160.0;3.08;1.31
119.0;0.0;119.0;4.5;1.24
111.0;0.0;111.0;5.07;1.24
110.0;0.0;110.0;5.56;1.31
112.0;6.26;110.0;5.49;1.17
62.0;4.9;61.0;5.28;1.1
3.0;0.0;3.0;4.78;1.1
0.0;0.0;0.0;4.37;1.38
0.0;0.0;0.0;4.27;1.66
0.0;0.0;0.0;4.22;1.24
0.0;0.0;0.0;4.29;1.38
0.0;0.0;0.0;4.45;1.38
0.0;0.0;0.0;4.67;1.52
0.0;0.0;0.0;4.93;1.59
0.0;0.0;0.0;5.08;1.52
0.0;0.0;0.0;5.18;1.79
0.0;0.0;0.0;5.59;2.0
0.0;0.0;0.0;5.98;2.07
0.0;0.0;0.0;6.35;2.21
0.0;0.0;0.0;6.59;2.07
0.0;0.0;0.0;6.65;2.0
0.0;0.0;0.0;6.69;2.0
80.0;140.34;59.0;7.08;2.28
93.0;3.59;92.0;7.78;2.28
49.0;0.0;49.0;8.65;2.41
182.0;21.06;173.0;9.11;2.69
147.0;2.29;146.0;9.23;2.55
129.0;2.49;128.0;9.3;2.28
47.0;0.0;47.0;9.98;2.0
65.0;4.8;64.0;9.81;1.86
5.0;0.0;5.0;9.63;1.79
0.0;0.0;0.0;9.18;1.86
0.0;0.0;0.0;8.92;1.86
0.0;0.0;0.0;9.58;1.72
0.0;0.0;0.0;9.5;1.86
0.0;0.0;0.0;9.44;1.86
0.0;0.0;0.0;9.68;2.28
0.0;0.0;0.0;10.02;2.69
0.0;0.0;0.0;10.12;2.83
0.0;0.0;0.0;10.26;3.1
0.0;0.0;0.0;10.3;3.1
0.0;0.0;0.0;10.32;2.83
0.0;0.0;0.0;10.03;2.62
0.0;0.0;0.0;10.02;2.83
0.0;0.0;0.0;9.84;2.76
0.0;0.0;0.0;10.21;2.48
117.0;497.11;41.0;9.84;2.14
261.0;719.47;58.0;10.7;2.34
359.0;742.41;79.0;11.68;3.17
362.0;456.64;165.0;11.84;4.0
86.0;0.0;86.0;12.19;4.83
254.0;150.27;193.0;12.28;4.76
