ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;10.05;2.07
0.0;0.0;0.0;9.72;1.72
0.0;0.0;0.0;9.82;1.66
0.0;0.0;0.0;9.57;1.59
0.0;0.0;0.0;9.58;1.59
0.0;0.0;0.0;9.6;1.59
0.0;0.0;0.0;9.78;1.72
0.0;0.0;0.0;10.0;1.79
0.0;0.0;0.0;9.89;1.86
0.0;0.0;0.0;10.01;2.21
0.0;0.0;0.0;10.38;2.62
0.0;0.0;0.0;10.44;2.55
0.0;0.0;0.0;10.6;2.28
0.0;0.0;0.0;10.39;2.28
12.0;0.0;12.0;10.21;2.9
24.0;0.0;24.0;10.85;3.03
70.0;0.0;70.0;11.42;3.17
38.0;0.0;38.0;11.96;3.24
79.0;0.0;79.0;12.28;4.07
40.0;0.0;40.0;12.44;4.62
45.0;0.0;45.0;12.68;4.28
51.0;0.0;51.0;12.63;3.17
60.0;48.95;53.0;12.53;2.97
0.0;0.0;0.0;12.0;2.76
0.0;0.0;0.0;11.49;2.48
0.0;0.0;0.0;11.35;2.14
0.0;0.0;0.0;11.25;2.48
0.0;0.0;0.0;11.17;2.07
0.0;0.0;0.0;10.86;1.66
0.0;0.0;0.0;10.46;1.24
0.0;0.0;0.0;9.66;1.24
0.0;0.0;0.0;8.86;1.45
0.0;0.0;0.0;7.97;1.72
0.0;0.0;0.0;6.78;1.72
0.0;0.0;0.0;6.48;1.38
0.0;0.0;0.0;6.05;1.24
0.0;0.0;0.0;6.69;0.97
0.0;0.0;0.0;6.51;0.9
62.0;381.47;27.0;6.38;1.24
218.0;671.16;56.0;7.99;1.24
350.0;771.85;73.0;9.17;1.17
443.0;836.65;78.0;11.12;1.45
479.0;843.56;84.0;12.11;1.24
457.0;821.8;85.0;12.78;1.38
381.0;768.11;81.0;13.1;1.79
244.0;541.6;89.0;12.95;1.86
98.0;313.7;52.0;12.45;1.66
0.0;0.0;0.0;11.37;1.31
0.0;0.0;0.0;9.84;1.24
0.0;0.0;0.0;8.63;1.38
0.0;0.0;0.0;8.27;1.66
0.0;0.0;0.0;7.9;1.59
0.0;0.0;0.0;7.58;1.52
0.0;0.0;0.0;7.66;1.31
0.0;0.0;0.0;7.74;1.17
0.0;0.0;0.0;7.89;1.24
0.0;0.0;0.0;8.59;1.86
0.0;0.0;0.0;8.86;2.0
0.0;0.0;0.0;9.41;1.72
0.0;0.0;0.0;9.32;1.1
0.0;0.0;0.0;9.6;0.83
0.0;0.0;0.0;9.49;1.1
36.0;42.64;32.0;8.99;2.0
166.0;250.24;105.0;9.75;1.72
305.0;475.64;133.0;10.55;1.38
407.0;628.24;131.0;11.86;0.97
473.0;812.14;90.0;13.69;0.83
457.0;815.4;85.0;14.34;3.24
375.0;717.81;92.0;14.58;4.0
264.0;686.39;65.0;14.35;3.86
114.0;492.25;40.0;13.76;3.79
0.0;0.0;0.0;12.4;3.79
0.0;0.0;0.0;11.09;3.86
0.0;0.0;0.0;10.27;3.66
0.0;0.0;0.0;9.98;2.48
0.0;0.0;0.0;9.33;2.55
0.0;0.0;0.0;8.76;2.48
0.0;0.0;0.0;7.93;2.55
0.0;0.0;0.0;7.16;2.62
0.0;0.0;0.0;6.48;2.69
0.0;0.0;0.0;5.84;2.69
0.0;0.0;0.0;5.35;2.55
0.0;0.0;0.0;4.83;2.28
0.0;0.0;0.0;4.33;2.07
0.0;0.0;0.0;3.94;2.07
0.0;0.0;0.0;3.58;2.14
63.0;354.31;29.0;3.66;1.93
208.0;548.18;73.0;5.13;1.72
256.0;241.45;168.0;8.07;1.66
349.0;348.04;195.0;10.69;1.79
417.0;509.45;175.0;12.03;2.07
404.0;515.38;167.0;12.67;2.21
329.0;437.17;155.0;12.89;2.07
259.0;616.23;78.0;12.73;1.93
103.0;311.53;55.0;12.21;1.59
0.0;0.0;0.0;11.25;1.38
0.0;0.0;0.0;9.95;1.52
0.0;0.0;0.0;9.2;1.79
0.0;0.0;0.0;8.3;1.52
0.0;0.0;0.0;8.06;2.14
0.0;0.0;0.0;7.22;1.86
0.0;0.0;0.0;6.75;2.0
0.0;0.0;0.0;6.33;1.93
0.0;0.0;0.0;6.45;1.79
0.0;0.0;0.0;6.53;1.72
0.0;0.0;0.0;6.75;1.52
0.0;0.0;0.0;6.85;1.38
0.0;0.0;0.0;6.78;1.59
0.0;0.0;0.0;6.8;1.72
0.0;0.0;0.0;6.44;1.66
69.0;427.58;27.0;5.71;1.52
223.0;662.98;58.0;7.42;1.38
357.0;770.27;74.0;10.61;1.66
448.0;823.36;81.0;12.49;2.07
487.0;840.06;85.0;13.81;1.72
466.0;819.74;86.0;14.91;1.38
393.0;778.91;80.0;15.66;1.1
273.0;695.62;66.0;15.91;0.34
121.0;500.4;42.0;15.37;1.03
0.0;0.0;0.0;13.81;1.52
0.0;0.0;0.0;11.58;1.31
0.0;0.0;0.0;10.05;1.38
0.0;0.0;0.0;8.95;1.79
0.0;0.0;0.0;8.23;1.79
0.0;0.0;0.0;7.54;1.79
0.0;0.0;0.0;7.03;1.86
0.0;0.0;0.0;6.43;1.86
0.0;0.0;0.0;5.91;1.86
0.0;0.0;0.0;5.6;1.86
0.0;0.0;0.0;5.15;1.93
0.0;0.0;0.0;4.62;1.93
0.0;0.0;0.0;4.24;1.93
0.0;0.0;0.0;3.94;2.0
0.0;0.0;0.0;3.86;1.93
