ghi;dni;dhi;temp_air;rh;ws10
301.0;591.44;94.0;15.63;80.65;0.97
476.0;711.38;114.0;18.06;72.9;1.17
639.0;785.16;128.0;19.9;70.65;1.38
762.0;800.08;149.0;21.59;64.0;1.45
866.0;851.17;145.0;23.09;62.15;1.38
905.0;841.24;158.0;24.38;60.25;1.1
908.0;853.15;152.0;25.51;54.55;0.76
850.0;826.95;154.0;26.46;49.45;0.62
776.0;864.62;121.0;27.09;46.4;0.55
622.0;770.81;129.0;27.47;44.8;0.55
457.0;685.78;117.0;27.36;44.8;0.55
283.0;565.56;93.0;27.07;46.4;0.41
119.0;362.63;57.0;25.94;67.05;0.34
0.0;0.0;0.0;24.32;64.5;1.38
0.0;0.0;0.0;21.92;78.65;1.45
0.0;0.0;0.0;20.33;83.95;1.52
0.0;0.0;0.0;19.22;86.8;1.45
0.0;0.0;0.0;18.49;89.75;1.45
0.0;0.0;0.0;18.0;89.75;1.52
0.0;0.0;0.0;17.45;89.7;1.59
0.0;0.0;0.0;17.21;89.7;1.66
0.0;0.0;0.0;16.98;89.7;1.66
0.0;0.0;0.0;16.64;89.65;1.72
111.0;230.16;69.0;17.02;86.65;1.66
277.0;486.1;108.0;19.48;83.9;1.31
449.0;631.47;129.0;22.3;73.55;1.1
566.0;557.86;204.0;24.24;62.35;1.38
699.0;630.54;217.0;25.59;52.85;1.72
808.0;716.77;202.0;26.61;47.9;1.93
702.0;355.34;387.0;27.43;46.4;2.28
168.0;0.0;168.0;27.87;43.4;2.28
122.0;0.0;122.0;28.3;43.4;2.0
690.0;628.31;215.0;28.59;42.05;1.52
583.0;658.39;163.0;28.63;42.05;1.59
426.0;576.97;141.0;26.62;47.9;2.28
265.0;485.13;103.0;22.83;71.15;2.76
37.0;0.0;37.0;21.46;81.3;1.38
0.0;0.0;0.0;21.45;75.95;2.0
0.0;0.0;0.0;20.52;78.5;1.38
0.0;0.0;0.0;19.54;86.85;1.31
0.0;0.0;0.0;18.71;89.75;1.24
0.0;0.0;0.0;18.2;92.85;1.24
0.0;0.0;0.0;17.53;92.85;1.52
0.0;0.0;0.0;16.82;92.8;1.59
0.0;0.0;0.0;16.33;92.8;1.52
0.0;0.0;0.0;15.92;92.75;1.24
0.0;0.0;0.0;15.77;92.75;1.1
126.0;377.99;58.0;16.72;92.8;0.62
139.0;26.06;130.0;18.24;92.85;0.41
114.0;0.0;114.0;18.68;89.75;0.28
75.0;0.0;75.0;19.0;89.8;0.55
110.0;0.0;110.0;19.0;89.8;0.83
118.0;0.0;118.0;19.26;89.8;0.97
98.0;0.0;98.0;19.73;89.85;1.31
79.0;0.0;79.0;19.25;89.8;1.52
85.0;0.0;85.0;19.14;86.8;1.72
400.0;68.93;348.0;18.74;89.75;1.17
243.0;11.0;236.0;18.97;86.8;1.31
164.0;4.06;162.0;18.68;86.75;1.45
81.0;0.0;81.0;18.27;89.75;1.17
79.0;96.14;63.0;17.87;92.85;0.9
0.0;0.0;0.0;17.26;92.85;1.17
0.0;0.0;0.0;16.71;92.8;1.17
0.0;0.0;0.0;16.39;96.05;1.38
0.0;0.0;0.0;16.08;96.05;1.52
0.0;0.0;0.0;15.8;96.0;1.17
0.0;0.0;0.0;15.56;96.0;0.97
0.0;0.0;0.0;15.37;99.4;0.83
0.0;0.0;0.0;15.25;96.0;0.69
0.0;0.0;0.0;15.04;96.0;0.62
0.0;0.0;0.0;14.87;96.0;0.62
19.0;0.0;19.0;14.87;96.0;0.83
37.0;0.0;37.0;15.22;92.75;1.03
73.0;0.0;73.0;15.3;92.75;1.38
69.0;0.0;69.0;15.34;96.0;1.52
90.0;0.0;90.0;15.57;92.75;1.72
236.0;0.0;236.0;15.31;92.75;1.93
180.0;0.0;180.0;15.25;86.5;1.86
477.0;68.06;417.0;15.33;83.5;1.79
89.0;0.0;89.0;15.93;83.6;1.59
171.0;0.0;171.0;16.47;80.8;1.66
333.0;69.37;289.0;17.1;78.1;1.93
440.0;653.03;120.0;16.19;77.95;3.1
188.0;136.53;143.0;14.49;80.55;3.52
82.0;115.85;63.0;13.95;83.4;2.62
0.0;0.0;0.0;13.34;86.3;2.07
0.0;0.0;0.0;12.83;89.4;1.86
0.0;0.0;0.0;12.5;89.4;2.07
0.0;0.0;0.0;12.11;89.35;2.14
0.0;0.0;0.0;11.82;92.55;2.21
0.0;0.0;0.0;11.74;92.55;2.07
0.0;0.0;0.0;11.5;89.3;2.0
0.0;0.0;0.0;11.34;92.55;2.07
0.0;0.0;0.0;11.14;92.55;2.07
0.0;0.0;0.0;11.16;92.55;2.0
110.0;257.73;65.0;11.09;92.55;1.79
70.0;0.0;70.0;11.59;92.55;2.28
107.0;0.0;107.0;11.86;95.9;1.93
117.0;0.0;117.0;12.58;89.4;2.21
142.0;0.0;142.0;13.5;83.35;2.48
360.0;16.66;346.0;14.4;80.45;2.48
508.0;87.34;431.0;15.29;75.1;2.48
417.0;30.69;390.0;16.39;70.1;2.69
375.0;22.75;356.0;17.58;60.95;2.83
323.0;18.64;309.0;17.92;60.95;2.76
171.0;0.0;171.0;18.17;56.85;2.76
205.0;22.54;194.0;18.08;54.85;2.83
141.0;36.66;129.0;17.6;56.75;2.97
68.0;55.74;59.0;16.84;58.7;2.83
0.0;0.0;0.0;15.05;62.75;1.72
0.0;0.0;0.0;13.64;74.85;1.24
0.0;0.0;0.0;12.68;77.45;1.1
0.0;0.0;0.0;11.98;77.35;1.17
0.0;0.0;0.0;11.11;83.05;1.31
0.0;0.0;0.0;10.44;83.0;1.24
0.0;0.0;0.0;10.16;82.95;1.1
0.0;0.0;0.0;10.1;82.95;1.03
0.0;0.0;0.0;9.44;82.9;1.1
0.0;0.0;0.0;9.21;85.95;1.1
78.0;69.81;66.0;9.98;79.95;0.83
265.0;432.04;119.0;10.87;89.25;0.41
458.0;674.87;122.0;13.47;69.65;0.69
579.0;592.99;199.0;14.65;62.65;1.1
717.0;668.42;211.0;15.75;56.35;1.45
790.0;639.2;254.0;16.74;50.75;1.52
739.0;418.24;371.0;17.31;47.3;1.59
585.0;166.26;439.0;17.68;49.05;1.45
170.0;0.0;170.0;18.04;47.4;1.66
186.0;0.0;186.0;18.19;47.4;1.79
201.0;1.59;200.0;17.88;50.85;1.79
168.0;6.18;165.0;17.49;52.75;2.0
135.0;27.7;126.0;16.93;56.6;1.86
87.0;157.38;62.0;16.39;62.95;1.45
0.0;0.0;0.0;15.22;72.45;0.97
0.0;0.0;0.0;14.24;77.65;1.17
0.0;0.0;0.0;13.44;83.35;0.83
0.0;0.0;0.0;13.66;77.6;0.34
0.0;0.0;0.0;12.85;89.4;0.62
0.0;0.0;0.0;12.59;89.4;0.62
0.0;0.0;0.0;12.28;92.6;0.76
0.0;0.0;0.0;12.38;92.6;0.69
0.0;0.0;0.0;12.37;92.6;0.9
0.0;0.0;0.0;12.39;92.6;1.03
71.0;53.22;62.0;12.52;89.4;1.03
148.0;41.74;134.0;12.8;89.4;1.24
263.0;78.7;224.0;13.77;86.35;1.03
443.0;227.03;298.0;14.73;80.55;1.24
651.0;491.36;280.0;15.66;77.85;1.1
614.0;258.16;398.0;16.33;75.25;0.97
729.0;411.12;368.0;17.37;70.3;1.24
770.0;505.49;327.0;18.25;65.55;1.72
208.0;0.0;208.0;18.69;61.2;2.07
312.0;16.06;300.0;19.21;57.1;2.41
226.0;6.37;222.0;19.11;57.1;3.17
39.0;0.0;39.0;17.7;67.85;3.17
115.0;12.41;111.0;16.53;72.7;2.62
75.0;96.07;60.0;15.73;77.85;2.34
0.0;0.0;0.0;15.12;83.5;2.14
0.0;0.0;0.0;14.51;86.45;2.14
0.0;0.0;0.0;14.16;89.5;1.79
0.0;0.0;0.0;14.17;92.7;1.93
0.0;0.0;0.0;13.57;92.65;2.69
0.0;0.0;0.0;13.02;92.65;2.34
0.0;0.0;0.0;12.38;95.95;1.79
0.0;0.0;0.0;12.09;95.95;1.86
0.0;0.0;0.0;11.68;99.4;1.66
0.0;0.0;0.0;11.61;99.4;1.38
111.0;318.66;58.0;11.56;99.4;1.17
198.0;156.24;146.0;12.03;95.95;1.52
371.0;332.52;207.0;13.81;89.45;1.03
532.0;455.6;242.0;14.81;83.45;1.17
680.0;575.0;247.0;15.75;77.85;1.31
580.0;203.64;410.0;16.71;70.2;1.52
628.0;228.24;428.0;17.61;65.45;1.45
787.0;544.28;311.0;18.41;58.9;1.45
745.0;547.12;291.0;19.0;53.15;1.59
731.0;767.72;159.0;19.28;53.15;1.72
538.0;504.69;222.0;19.5;51.4;1.79
423.0;586.18;141.0;19.59;49.55;1.79
262.0;512.79;98.0;19.23;53.15;1.59
108.0;378.29;50.0;18.53;61.2;1.17
0.0;0.0;0.0;18.03;63.3;0.69
0.0;0.0;0.0;17.79;60.95;0.0
0.0;0.0;0.0;17.25;60.95;0.69
0.0;0.0;0.0;15.19;72.45;1.17
0.0;0.0;0.0;13.52;77.6;1.45
0.0;0.0;0.0;12.5;83.25;1.59
0.0;0.0;0.0;11.74;89.3;1.59
0.0;0.0;0.0;11.35;92.55;1.59
0.0;0.0;0.0;11.2;89.3;1.66
0.0;0.0;0.0;11.18;92.55;1.66
54.0;18.35;51.0;11.48;89.3;1.59
194.0;154.45;143.0;14.28;83.4;1.24
276.0;105.95;224.0;15.39;83.5;1.31
176.0;0.0;176.0;16.44;75.3;1.72
119.0;0.0;119.0;16.87;78.0;1.59
102.0;0.0;102.0;18.37;72.9;2.62
98.0;0.0;98.0;18.87;72.95;2.62
252.0;0.0;252.0;18.24;78.15;2.07
562.0;193.28;402.0;18.75;78.25;2.28
270.0;5.38;266.0;19.08;78.3;2.21
195.0;1.6;194.0;17.88;83.7;2.76
417.0;589.19;135.0;17.86;86.65;1.59
235.0;381.54;114.0;18.44;86.7;1.86
73.0;106.38;57.0;18.07;83.75;1.59
0.0;0.0;0.0;17.11;86.65;1.52
0.0;0.0;0.0;16.22;89.65;1.52
0.0;0.0;0.0;15.49;89.6;1.59
0.0;0.0;0.0;15.07;92.75;1.66
0.0;0.0;0.0;14.77;92.7;1.79
0.0;0.0;0.0;14.26;92.7;1.86
0.0;0.0;0.0;14.07;92.7;1.79
0.0;0.0;0.0;13.6;92.65;1.72
0.0;0.0;0.0;13.57;92.65;1.52
0.0;0.0;0.0;13.76;95.95;1.31
115.0;398.52;51.0;14.07;92.7;1.72
204.0;192.34;141.0;14.17;92.7;2.34
305.0;163.81;225.0;15.29;92.75;2.9
180.0;0.0;180.0;15.32;89.55;2.97
118.0;0.0;118.0;15.97;83.6;2.83
432.0;54.16;387.0;15.59;83.55;2.55
654.0;277.39;412.0;16.25;80.75;3.17
634.0;246.93;419.0;15.69;75.15;3.79
675.0;393.56;350.0;16.39;80.75;3.03
302.0;13.5;292.0;15.7;80.65;3.03
320.0;61.14;282.0;15.98;77.95;2.62
126.0;0.0;126.0;15.9;80.65;2.62
31.0;0.0;31.0;15.54;75.15;2.83
9.0;0.0;9.0;14.76;77.75;2.21
0.0;0.0;0.0;13.91;77.65;1.79
0.0;0.0;0.0;12.67;92.6;0.97
0.0;0.0;0.0;12.48;92.6;1.03
0.0;0.0;0.0;12.53;89.4;1.31
0.0;0.0;0.0;11.95;89.35;1.59
0.0;0.0;0.0;11.71;92.55;1.59
0.0;0.0;0.0;11.18;92.55;1.66
0.0;0.0;0.0;10.93;92.55;1.59
0.0;0.0;0.0;10.43;92.5;1.45
0.0;0.0;0.0;9.89;95.9;1.38
51.0;12.68;49.0;9.82;99.4;1.1
248.0;403.25;117.0;11.72;95.9;0.9
214.0;30.87;199.0;13.08;89.4;0.41
546.0;517.62;220.0;14.32;83.4;0.55
365.0;40.17;335.0;15.06;77.8;0.62
457.0;71.18;398.0;16.26;72.65;0.69
667.0;296.41;409.0;17.06;67.85;0.9
708.0;375.29;382.0;17.81;67.85;1.17
318.0;7.28;312.0;17.81;65.45;1.24
145.0;0.0;145.0;18.18;61.05;1.03
284.0;30.69;265.0;18.19;54.85;0.83
359.0;346.41;195.0;18.27;54.85;1.03
261.0;555.41;88.0;17.9;58.8;1.45
97.0;339.6;48.0;17.0;60.95;1.31
0.0;0.0;0.0;15.79;67.55;1.45
0.0;0.0;0.0;13.88;80.4;1.52
0.0;0.0;0.0;12.71;83.25;1.52
0.0;0.0;0.0;12.12;83.15;1.38
0.0;0.0;0.0;12.25;80.2;1.17
0.0;0.0;0.0;12.66;77.45;1.03
0.0;0.0;0.0;12.9;80.3;0.83
0.0;0.0;0.0;12.35;83.15;0.97
0.0;0.0;0.0;10.6;89.25;1.24
0.0;0.0;0.0;10.11;92.5;1.24
104.0;329.65;53.0;10.06;92.5;1.17
272.0;568.08;89.0;12.02;92.6;0.69
451.0;707.5;109.0;14.93;77.8;0.97
613.0;776.11;126.0;16.58;70.2;1.24
747.0;816.53;139.0;17.98;65.55;1.24
844.0;846.67;144.0;19.23;59.15;1.17
889.0;849.87;151.0;20.3;55.3;0.97
863.0;777.77;189.0;21.13;51.75;0.76
768.0;630.54;250.0;21.87;50.05;0.34
675.0;607.13;228.0;22.47;46.75;0.48
605.0;783.34;122.0;22.72;43.65;0.76
440.0;711.71;105.0;21.3;59.4;0.94
266.0;596.41;82.0;20.42;62.27;0.97
98.0;368.57;46.0;19.53;65.14;1.0
0.0;0.0;0.0;18.64;68.01;1.03
0.0;0.0;0.0;17.75;70.88;1.06
0.0;0.0;0.0;16.87;73.75;1.1
0.0;0.0;0.0;15.98;76.62;1.13
0.0;0.0;0.0;15.09;79.49;1.16
0.0;0.0;0.0;14.2;82.36;1.19
0.0;0.0;0.0;13.32;85.23;1.22
0.0;0.0;0.0;12.43;88.1;1.26
0.0;0.0;0.0;11.54;90.97;1.29
0.0;0.0;0.0;10.65;93.84;1.32
58.0;32.96;53.0;9.77;96.71;1.35
159.0;72.02;136.0;8.88;99.58;1.39
245.0;64.47;214.0;7.99;100.0;1.42
447.0;251.14;290.0;14.93;77.8;2.0
748.0;821.66;138.0;16.52;72.7;2.14
855.0;875.53;133.0;17.92;67.95;2.14
896.0;866.94;145.0;19.26;61.3;2.0
894.0;866.46;145.0;20.32;57.3;1.72
826.0;814.14;159.0;20.86;53.5;1.59
746.0;842.14;128.0;21.7;50.05;1.52
599.0;768.74;127.0;21.74;50.05;1.86
433.0;688.21;111.0;21.61;51.9;2.28
256.0;556.55;86.0;21.11;53.6;2.21
90.0;312.07;47.0;19.92;63.6;1.79
0.0;0.0;0.0;18.67;72.95;1.66
0.0;0.0;0.0;16.91;78.0;1.66
0.0;0.0;0.0;15.41;80.65;1.66
0.0;0.0;0.0;14.32;86.4;1.66
0.0;0.0;0.0;13.59;86.35;1.59
0.0;0.0;0.0;12.98;86.3;1.45
0.0;0.0;0.0;12.37;89.4;1.45
0.0;0.0;0.0;12.0;89.35;1.38
0.0;0.0;0.0;11.62;92.55;1.38
0.0;0.0;0.0;11.35;95.9;1.31
97.0;309.39;51.0;11.57;92.55;1.1
270.0;584.37;85.0;13.63;92.65;0.83
444.0;702.52;108.0;16.95;83.65;0.9
609.0;782.02;122.0;19.09;78.3;0.9
735.0;801.2;142.0;20.9;73.3;0.69
841.0;854.75;138.0;22.45;66.35;0.34
891.0;869.11;140.0;23.71;60.15;0.21
899.0;891.88;130.0;24.63;52.6;0.41
844.0;876.43;128.0;25.28;50.95;0.14
730.0;809.44;138.0;25.77;49.3;0.69
584.0;737.75;133.0;26.03;47.75;1.1
399.0;546.28;145.0;25.93;49.3;1.38
234.0;436.66;102.0;25.26;54.55;1.38
49.0;29.76;45.0;23.85;64.4;1.59
0.0;0.0;0.0;22.16;68.7;1.79
0.0;0.0;0.0;19.96;75.75;1.66
0.0;0.0;0.0;18.82;81.0;1.45
0.0;0.0;0.0;17.77;83.7;1.45
0.0;0.0;0.0;16.67;83.65;1.52
0.0;0.0;0.0;15.76;89.6;1.72
0.0;0.0;0.0;15.32;89.55;1.72
0.0;0.0;0.0;15.39;89.55;1.66
0.0;0.0;0.0;15.32;89.55;1.72
0.0;0.0;0.0;15.26;89.55;1.66
20.0;0.0;20.0;15.21;89.55;1.59
154.0;73.31;131.0;16.92;92.8;1.17
235.0;60.97;206.0;19.9;81.1;1.31
449.0;280.5;275.0;21.07;68.5;1.66
469.0;155.86;354.0;22.38;59.8;2.34
749.0;610.8;248.0;23.27;50.45;2.97
414.0;35.97;383.0;23.89;47.15;3.24
128.0;0.0;128.0;23.8;47.15;3.45
236.0;0.0;236.0;23.5;47.15;3.24
526.0;262.07;335.0;23.14;50.45;3.24
292.0;44.37;265.0;22.84;52.1;4.0
129.0;0.0;129.0;21.42;59.6;3.17
162.0;117.04;127.0;20.55;66.05;2.55
33.0;0.0;33.0;19.94;70.7;1.79
0.0;0.0;0.0;18.77;75.55;2.07
0.0;0.0;0.0;17.97;80.9;2.14
0.0;0.0;0.0;17.45;83.7;2.14
0.0;0.0;0.0;17.19;86.6;2.14
0.0;0.0;0.0;16.49;86.6;1.93
0.0;0.0;0.0;16.53;86.6;1.79
0.0;0.0;0.0;16.37;89.65;1.79
0.0;0.0;0.0;15.98;86.55;1.79
0.0;0.0;0.0;15.5;89.6;1.79
0.0;0.0;0.0;15.19;89.55;1.72
43.0;14.03;41.0;15.39;89.6;1.45
137.0;45.03;123.0;16.4;89.65;1.17
316.0;226.2;209.0;17.38;89.65;1.66
494.0;407.87;242.0;18.4;86.7;1.31
661.0;590.07;227.0;19.8;81.1;1.03
629.0;322.75;365.0;20.61;75.85;0.83
713.0;421.12;351.0;21.39;75.95;0.69
593.0;207.55;415.0;21.95;73.45;0.76
714.0;529.49;284.0;22.48;62.05;0.97
429.0;111.54;348.0;22.87;62.05;1.45
493.0;434.21;230.0;21.66;66.25;1.59
321.0;268.05;198.0;21.41;68.5;1.17
187.0;213.05;124.0;21.5;66.25;0.97
71.0;188.49;47.0;20.73;81.2;0.41
0.0;0.0;0.0;20.1;75.75;1.17
0.0;0.0;0.0;19.08;78.3;1.17
0.0;0.0;0.0;18.39;83.75;1.45
0.0;0.0;0.0;17.86;83.7;1.52
0.0;0.0;0.0;17.57;83.7;1.59
0.0;0.0;0.0;17.25;83.65;1.79
0.0;0.0;0.0;16.63;83.65;1.66
0.0;0.0;0.0;15.91;86.55;1.52
0.0;0.0;0.0;15.37;89.55;1.45
0.0;0.0;0.0;15.03;89.55;1.45
66.0;100.44;52.0;14.91;89.55;1.38
115.0;19.48;109.0;16.78;89.65;0.9
220.0;46.77;198.0;18.27;86.7;1.03
181.0;0.0;181.0;18.73;81.0;1.03
441.0;124.13;350.0;19.37;78.3;0.62
526.0;160.61;395.0;20.32;75.75;0.76
696.0;397.77;355.0;20.81;73.3;0.83
480.0;84.19;408.0;21.92;73.45;0.97
643.0;370.57;343.0;22.28;73.55;1.1
135.0;0.0;135.0;21.23;75.95;0.9
105.0;0.0;105.0;20.45;78.5;2.07
55.0;0.0;55.0;20.23;81.15;1.45
47.0;0.0;47.0;20.36;83.95;0.97
58.0;105.13;45.0;20.15;83.95;0.69
0.0;0.0;0.0;18.49;86.75;0.83
0.0;0.0;0.0;17.43;92.85;1.24
0.0;0.0;0.0;16.37;96.05;1.38
0.0;0.0;0.0;16.02;92.8;1.59
0.0;0.0;0.0;15.53;92.75;1.59
0.0;0.0;0.0;15.17;96.0;1.66
0.0;0.0;0.0;14.74;96.0;1.66
0.0;0.0;0.0;14.6;96.0;1.52
0.0;0.0;0.0;14.05;96.0;1.38
0.0;0.0;0.0;13.58;95.95;1.31
37.0;7.34;36.0;13.76;95.95;1.1
145.0;65.56;125.0;16.02;92.8;0.9
208.0;36.35;191.0;18.52;89.75;1.03
509.0;473.23;219.0;20.39;81.15;1.1
196.0;0.0;196.0;21.91;73.45;1.17
205.0;0.0;205.0;22.43;68.7;1.17
217.0;0.0;217.0;23.13;66.55;1.52
146.0;0.0;146.0;23.6;62.25;1.93
212.0;0.0;212.0;24.36;60.25;2.14
134.0;0.0;134.0;24.59;58.35;2.28
0.0;0.0;0.0;24.2;60.25;2.41
80.0;0.0;80.0;21.58;78.65;2.14
73.0;0.0;73.0;19.92;89.85;1.72
42.0;25.02;39.0;19.49;92.9;0.55
0.0;0.0;0.0;19.34;89.8;1.1
0.0;0.0;0.0;18.52;89.75;1.38
0.0;0.0;0.0;18.03;92.85;1.59
0.0;0.0;0.0;17.85;92.85;2.28
0.0;0.0;0.0;17.98;89.75;3.31
0.0;0.0;0.0;17.57;89.7;3.79
0.0;0.0;0.0;17.26;89.65;3.79
0.0;0.0;0.0;17.35;89.65;3.86
0.0;0.0;0.0;17.06;89.65;3.31
0.0;0.0;0.0;16.86;89.65;3.17
21.0;0.0;21.0;16.11;86.55;3.1
44.0;0.0;44.0;15.74;89.6;2.76
202.0;30.11;188.0;15.16;92.75;2.0
146.0;0.0;146.0;14.66;92.7;1.93
188.0;0.0;188.0;14.77;92.7;1.59
122.0;0.0;122.0;15.35;86.5;2.07
190.0;0.0;190.0;15.57;80.65;2.28
153.0;0.0;153.0;16.23;75.25;2.41
195.0;0.0;195.0;17.05;72.7;2.55
216.0;0.0;216.0;17.28;70.2;2.34
279.0;38.55;256.0;17.19;67.75;2.34
155.0;6.68;152.0;16.91;67.75;2.41
114.0;28.06;106.0;16.56;67.75;2.14
69.0;241.3;41.0;16.22;70.1;1.93
0.0;0.0;0.0;15.63;77.85;1.31
0.0;0.0;0.0;15.29;80.6;1.17
0.0;0.0;0.0;14.65;83.45;1.31
0.0;0.0;0.0;13.75;89.45;1.38
0.0;0.0;0.0;13.41;86.35;1.59
0.0;0.0;0.0;13.69;86.35;1.79
0.0;0.0;0.0;13.58;86.35;2.0
0.0;0.0;0.0;13.42;86.35;2.14
0.0;0.0;0.0;12.89;83.25;2.48
0.0;0.0;0.0;12.71;86.25;2.69
35.0;7.7;34.0;12.9;83.25;3.03
135.0;46.8;121.0;13.31;83.25;4.21
384.0;480.38;162.0;13.82;80.4;3.66
139.0;0.0;139.0;14.31;77.65;4.0
622.0;472.63;279.0;15.29;72.45;4.69
754.0;619.76;253.0;16.34;67.65;5.72
601.0;214.13;419.0;16.59;60.85;6.41
876.0;862.41;145.0;16.32;60.75;6.34
527.0;160.94;398.0;16.52;54.6;6.14
582.0;390.29;303.0;16.41;50.75;6.07
292.0;47.18;264.0;16.38;52.5;5.86
98.0;0.0;98.0;16.15;52.5;5.59
111.0;24.87;104.0;15.7;52.4;4.55
50.0;80.29;41.0;14.96;54.25;3.66
0.0;0.0;0.0;13.17;74.75;3.24
0.0;0.0;0.0;12.88;74.75;3.1
0.0;0.0;0.0;12.73;77.45;3.03
0.0;0.0;0.0;12.44;77.45;2.9
0.0;0.0;0.0;12.01;77.35;2.76
0.0;0.0;0.0;11.61;80.15;2.69
0.0;0.0;0.0;11.36;80.15;2.62
0.0;0.0;0.0;11.09;83.05;2.48
0.0;0.0;0.0;10.96;83.05;2.41
0.0;0.0;0.0;10.78;86.05;2.41
38.0;7.9;37.0;10.79;86.05;2.41
253.0;580.8;81.0;11.41;83.1;2.48
271.0;126.27;213.0;11.77;86.15;3.38
565.0;667.79;161.0;12.6;77.45;3.79
320.0;22.12;304.0;13.56;69.65;4.14
123.0;0.0;123.0;14.36;62.55;4.34
587.0;195.89;421.0;15.21;56.25;4.48
572.0;176.34;423.0;15.68;54.35;4.55
682.0;448.21;324.0;15.77;54.35;4.41
498.0;216.35;344.0;15.66;54.35;4.21
388.0;177.91;283.0;15.51;56.35;4.07
153.0;6.79;150.0;15.14;60.5;3.59
227.0;522.24;82.0;14.84;64.95;3.38
69.0;305.39;36.0;14.29;67.25;2.69
0.0;0.0;0.0;12.77;77.45;2.28
0.0;0.0;0.0;12.16;80.2;2.41
0.0;0.0;0.0;11.61;83.1;1.86
0.0;0.0;0.0;11.09;86.1;1.59
0.0;0.0;0.0;10.11;92.5;1.24
0.0;0.0;0.0;9.66;92.45;1.17
0.0;0.0;0.0;9.05;92.45;1.17
0.0;0.0;0.0;8.62;95.85;1.17
0.0;0.0;0.0;8.31;95.8;1.1
0.0;0.0;0.0;8.44;95.85;0.97
66.0;162.24;46.0;8.95;92.45;0.69
236.0;481.05;95.0;9.4;95.85;0.14
405.0;591.47;135.0;11.32;86.1;0.48
576.0;713.93;146.0;12.48;72.05;0.55
666.0;605.06;230.0;13.49;67.15;0.55
739.0;577.62;275.0;14.33;62.55;0.48
797.0;625.0;269.0;15.23;58.35;0.48
850.0;788.36;186.0;16.21;54.45;0.55
823.0;856.96;141.0;16.93;52.65;0.69
723.0;835.31;131.0;17.46;50.85;0.62
573.0;760.02;127.0;17.74;49.05;0.62
403.0;668.23;110.0;17.77;49.05;0.9
221.0;489.46;87.0;17.44;49.05;0.9
58.0;182.8;39.0;16.47;65.35;0.62
0.0;0.0;0.0;15.94;58.6;0.76
0.0;0.0;0.0;15.68;56.35;0.21
0.0;0.0;0.0;14.73;62.65;0.9
0.0;0.0;0.0;12.65;72.05;1.31
0.0;0.0;0.0;11.13;80.1;1.52
0.0;0.0;0.0;10.1;82.95;1.59
0.0;0.0;0.0;9.67;85.95;1.52
0.0;0.0;0.0;9.39;82.9;1.52
0.0;0.0;0.0;8.82;89.1;1.59
0.0;0.0;0.0;8.33;89.1;1.59
47.0;50.01;41.0;8.29;92.4;1.45
237.0;520.61;86.0;10.82;89.25;0.9
423.0;705.42;103.0;14.17;77.65;0.9
575.0;738.85;132.0;16.17;62.95;0.97
716.0;802.28;140.0;17.73;56.75;1.1
796.0;778.09;173.0;19.32;51.25;1.31
864.0;847.85;150.0;20.66;46.35;1.66
806.0;680.2;235.0;21.65;44.95;1.86
783.0;761.79;179.0;22.36;45.1;2.0
602.0;467.73;272.0;22.73;43.65;2.07
565.0;754.22;125.0;22.83;45.25;2.0
312.0;282.91;189.0;22.61;45.25;1.86
153.0;137.14;116.0;21.89;51.9;1.52
43.0;70.19;36.0;20.32;63.7;1.38
0.0;0.0;0.0;18.54;65.65;1.52
0.0;0.0;0.0;17.08;72.7;1.59
0.0;0.0;0.0;16.03;72.65;1.72
0.0;0.0;0.0;14.95;72.45;1.86
0.0;0.0;0.0;14.01;77.65;2.07
0.0;0.0;0.0;13.46;77.6;2.21
0.0;0.0;0.0;12.87;77.5;2.21
0.0;0.0;0.0;12.48;77.45;2.07
0.0;0.0;0.0;12.12;80.2;2.07
0.0;0.0;0.0;11.93;80.2;2.07
24.0;0.0;24.0;12.03;83.15;2.07
145.0;83.64;121.0;13.57;80.4;1.93
349.0;383.82;176.0;16.3;72.65;1.52
408.0;216.14;279.0;18.3;67.95;2.14
469.0;169.16;348.0;19.68;59.25;2.9
801.0;813.26;152.0;20.72;53.5;3.38
826.0;754.11;193.0;21.45;51.75;3.72
824.0;753.04;194.0;21.94;50.05;4.34
632.0;362.1;346.0;21.76;50.05;4.21
332.0;34.18;308.0;21.49;50.05;3.93
210.0;6.9;206.0;21.03;51.75;3.66
190.0;32.48;176.0;20.44;57.3;3.17
197.0;383.82;95.0;19.93;59.25;2.9
51.0;167.64;35.0;19.1;61.3;2.28
0.0;0.0;0.0;17.58;67.85;2.14
0.0;0.0;0.0;16.94;70.2;1.79
0.0;0.0;0.0;16.37;75.25;1.59
0.0;0.0;0.0;15.47;77.85;1.52
0.0;0.0;0.0;14.85;83.45;1.52
0.0;0.0;0.0;14.21;86.4;1.59
0.0;0.0;0.0;14.08;86.4;1.52
0.0;0.0;0.0;14.15;86.4;1.52
0.0;0.0;0.0;13.6;89.45;1.45
0.0;0.0;0.0;13.53;89.45;1.31
16.0;0.0;16.0;13.06;92.65;1.24
72.0;0.0;72.0;14.23;92.7;0.83
169.0;13.4;163.0;17.17;86.6;1.17
449.0;328.26;254.0;18.14;78.15;2.21
569.0;378.91;299.0;19.01;73.05;2.34
619.0;331.95;355.0;19.94;65.95;2.28
555.0;170.93;412.0;20.74;63.8;2.14
