ghi;dni;dhi;temp_air;rh;ws10
25.0;56.43;21.0;24.54;41.15;2.34
0.0;0.0;0.0;23.3;48.7;2.76
0.0;0.0;0.0;22.08;53.85;2.69
0.0;0.0;0.0;21.07;59.6;2.69
0.0;0.0;0.0;20.34;65.95;2.69
0.0;0.0;0.0;19.67;68.2;2.62
0.0;0.0;0.0;19.19;70.55;2.62
0.0;0.0;0.0;18.79;72.95;2.62
0.0;0.0;0.0;18.69;72.95;2.48
7.0;0.0;7.0;18.56;72.95;2.41
52.0;0.0;52.0;18.92;70.55;2.28
108.0;0.0;108.0;20.04;65.95;2.62
75.0;0.0;75.0;20.81;66.05;2.76
116.0;0.0;116.0;24.19;56.25;3.24
153.0;0.0;153.0;25.66;47.65;3.86
332.0;9.46;324.0;26.78;44.55;4.21
261.0;0.0;261.0;27.56;41.8;4.14
591.0;194.3;422.0;28.1;40.5;4.07
667.0;392.83;343.0;28.35;41.95;4.14
83.0;0.0;83.0;28.48;40.65;4.21
64.0;0.0;64.0;28.25;41.95;4.55
58.0;0.0;58.0;26.11;52.85;3.17
162.0;47.24;145.0;24.61;60.35;2.69
33.0;0.0;33.0;22.68;76.15;2.69
3.0;0.0;3.0;21.71;84.1;1.66
0.0;0.0;0.0;22.41;73.6;3.24
0.0;0.0;0.0;21.84;78.65;2.97
0.0;0.0;0.0;21.15;81.3;2.41
0.0;0.0;0.0;20.46;84.05;2.21
0.0;0.0;0.0;20.06;86.85;2.28
0.0;0.0;0.0;19.78;89.85;2.34
0.0;0.0;0.0;19.43;89.85;2.14
0.0;0.0;0.0;19.15;92.9;2.0
47.0;49.46;41.0;18.88;92.9;1.79
162.0;203.3;108.0;19.79;92.9;1.72
317.0;406.62;149.0;21.61;84.1;2.07
481.0;581.34;159.0;23.32;76.2;2.21
601.0;586.84;203.0;25.15;66.95;2.76
527.0;203.18;369.0;26.83;60.7;3.03
518.0;127.75;410.0;28.45;46.5;3.72
483.0;76.4;416.0;29.5;38.15;4.0
710.0;406.9;356.0;29.99;36.95;4.0
741.0;585.38;258.0;29.76;38.15;3.72
573.0;340.79;319.0;28.95;42.05;3.31
226.0;6.29;222.0;27.02;54.95;2.34
119.0;0.0;119.0;26.25;62.65;2.07
290.0;510.34;106.0;25.52;62.65;2.28
22.0;0.0;22.0;24.93;64.7;1.66
3.0;0.0;3.0;24.43;69.15;1.17
0.0;0.0;0.0;23.96;66.75;1.79
0.0;0.0;0.0;22.81;76.15;1.72
0.0;0.0;0.0;21.57;84.1;1.31
0.0;0.0;0.0;21.67;81.35;0.83
0.0;0.0;0.0;21.28;84.05;0.76
0.0;0.0;0.0;21.11;84.05;0.48
0.0;0.0;0.0;19.31;92.9;1.17
0.0;0.0;0.0;18.87;92.9;1.17
6.0;0.0;6.0;18.32;96.05;1.17
18.0;0.0;18.0;20.03;89.85;0.76
145.0;9.69;141.0;22.59;78.75;0.9
71.0;0.0;71.0;23.91;69.05;1.03
149.0;0.0;149.0;24.04;71.4;1.31
85.0;0.0;85.0;24.19;71.4;0.69
325.0;8.28;318.0;25.45;62.65;0.14
745.0;474.39;329.0;25.97;60.6;0.34
786.0;593.02;270.0;26.35;60.6;0.62
689.0;453.13;315.0;26.64;58.7;0.62
123.0;0.0;123.0;25.98;58.55;1.38
54.0;0.0;54.0;24.6;66.85;1.86
59.0;0.0;59.0;24.9;66.85;1.45
91.0;0.0;91.0;25.02;64.7;1.66
54.0;0.0;54.0;24.71;69.15;1.17
17.0;13.73;16.0;24.08;71.4;1.38
0.0;0.0;0.0;21.56;84.1;0.69
0.0;0.0;0.0;21.13;86.95;1.45
0.0;0.0;0.0;20.44;89.9;2.0
0.0;0.0;0.0;19.93;92.95;2.21
0.0;0.0;0.0;19.54;96.1;2.21
0.0;0.0;0.0;19.28;96.1;2.34
0.0;0.0;0.0;19.02;96.1;2.48
0.0;0.0;0.0;18.97;92.9;2.97
6.0;0.0;6.0;18.87;89.8;3.31
18.0;0.0;18.0;18.84;92.85;3.52
56.0;0.0;56.0;19.01;83.85;3.66
354.0;179.03;255.0;19.54;73.15;4.0
376.0;87.09;317.0;20.25;70.7;3.66
663.0;482.58;288.0;21.77;61.85;3.79
697.0;417.71;344.0;23.42;54.2;4.0
724.0;412.84;362.0;24.19;50.7;4.07
699.0;374.63;373.0;24.67;47.4;4.14
549.0;180.48;400.0;25.18;44.3;4.34
583.0;353.87;319.0;25.27;42.75;4.48
538.0;496.08;222.0;25.37;41.25;4.21
452.0;642.45;127.0;25.16;39.85;4.21
302.0;561.35;99.0;24.64;39.7;4.14
147.0;341.01;74.0;23.93;39.55;3.93
14.0;0.0;14.0;22.93;42.25;3.38
0.0;0.0;0.0;21.92;48.45;3.17
0.0;0.0;0.0;21.01;51.75;3.45
0.0;0.0;0.0;20.25;53.35;3.93
0.0;0.0;0.0;19.6;51.4;4.28
0.0;0.0;0.0;19.05;49.45;4.34
0.0;0.0;0.0;18.52;47.55;4.28
0.0;0.0;0.0;18.17;47.4;4.07
0.0;0.0;0.0;17.88;47.4;3.86
10.0;0.0;10.0;17.67;50.85;3.52
206.0;473.51;81.0;17.61;52.75;3.38
367.0;643.9;102.0;17.98;51.0;3.79
522.0;724.09;122.0;18.65;51.15;3.79
658.0;765.19;140.0;20.59;51.65;3.79
773.0;804.69;148.0;22.22;48.45;3.86
858.0;840.4;148.0;23.8;45.5;3.93
886.0;828.07;160.0;24.95;42.75;3.93
725.0;418.29;361.0;26.15;39.95;3.93
821.0;798.09;162.0;26.62;38.7;3.86
673.0;581.54;239.0;26.44;38.7;4.0
502.0;373.43;264.0;26.29;41.4;4.21
423.0;497.76;171.0;26.21;42.9;4.28
301.0;538.61;106.0;25.72;44.45;4.28
118.0;144.54;87.0;25.06;45.9;4.14
24.0;40.76;21.0;24.02;48.95;3.52
0.0;0.0;0.0;22.92;50.45;2.76
0.0;0.0;0.0;21.52;57.65;2.41
0.0;0.0;0.0;20.27;65.95;2.34
0.0;0.0;0.0;19.27;68.1;2.48
0.0;0.0;0.0;18.43;70.45;2.55
0.0;0.0;0.0;17.68;78.1;2.48
0.0;0.0;0.0;16.98;80.8;2.48
0.0;0.0;0.0;16.36;83.6;2.55
53.0;75.6;44.0;16.07;86.5;2.48
205.0;452.02;86.0;17.09;83.65;2.14
380.0;693.66;95.0;19.22;73.05;2.76
540.0;775.68;112.0;21.14;61.7;3.45
643.0;691.89;175.0;22.57;54.0;3.86
803.0;869.56;128.0;23.8;43.9;4.69
886.0;895.18;130.0;24.74;39.7;4.69
926.0;905.81;132.0;25.73;35.9;4.62
918.0;904.41;131.0;26.51;34.8;4.62
868.0;899.72;125.0;27.06;33.7;4.41
771.0;869.41;122.0;27.39;33.7;4.34
643.0;831.24;113.0;27.36;33.7;4.21
481.0;728.4;112.0;27.06;33.7;4.21
326.0;651.27;90.0;26.52;34.8;4.07
171.0;502.86;63.0;25.7;37.2;3.86
34.0;121.86;25.0;24.59;39.7;3.1
0.0;0.0;0.0;23.52;42.35;2.97
0.0;0.0;0.0;22.09;48.45;2.69
0.0;0.0;0.0;20.74;55.45;2.48
0.0;0.0;0.0;19.51;59.25;2.41
0.0;0.0;0.0;18.42;63.4;2.48
0.0;0.0;0.0;17.56;67.85;2.55
0.0;0.0;0.0;16.85;70.2;2.55
0.0;0.0;0.0;16.27;75.15;2.55
56.0;109.94;43.0;15.98;75.15;2.41
221.0;567.7;72.0;17.14;72.7;2.21
368.0;641.33;105.0;19.77;59.25;2.69
534.0;756.71;117.0;22.08;50.2;3.03
669.0;785.75;138.0;24.41;47.25;3.17
791.0;836.6;142.0;25.94;35.9;3.79
868.0;849.37;151.0;27.0;32.5;3.93
911.0;871.82;147.0;27.86;31.5;4.0
904.0;868.89;148.0;28.6;28.5;3.86
846.0;842.79;150.0;29.16;27.6;3.72
755.0;825.07;139.0;29.48;26.75;3.59
610.0;716.53;153.0;29.59;27.75;3.45
447.0;578.11;154.0;29.41;28.65;3.24
329.0;667.39;87.0;28.95;29.55;3.1
166.0;469.81;65.0;28.19;31.6;2.97
39.0;216.21;23.0;26.84;36.05;2.55
0.0;0.0;0.0;25.58;39.95;2.76
0.0;0.0;0.0;24.15;45.6;2.9
0.0;0.0;0.0;23.06;50.45;3.1
0.0;0.0;0.0;22.23;55.8;3.17
0.0;0.0;0.0;21.59;59.7;3.1
0.0;0.0;0.0;21.02;61.7;2.97
0.0;0.0;0.0;20.55;63.8;2.83
0.0;0.0;0.0;20.08;68.3;2.76
27.0;0.0;27.0;19.94;68.3;2.62
179.0;309.67;98.0;20.8;68.4;2.28
351.0;591.34;109.0;22.81;62.05;2.69
509.0;699.63;124.0;25.24;56.5;2.83
654.0;770.25;134.0;27.26;56.85;2.97
766.0;801.09;145.0;29.26;50.05;3.17
851.0;837.94;144.0;30.89;44.05;2.97
884.0;836.72;151.0;32.04;37.5;3.03
801.0;616.15;265.0;32.55;36.35;3.38
691.0;442.0;326.0;32.87;37.65;3.79
569.0;321.43;329.0;33.21;36.5;4.34
508.0;401.31;252.0;33.01;37.75;4.69
372.0;315.6;212.0;32.92;37.65;4.76
285.0;454.85;120.0;32.72;36.35;4.34
153.0;381.23;71.0;32.5;35.15;4.0
29.0;67.53;24.0;31.71;36.1;3.31
0.0;0.0;0.0;30.18;42.45;3.31
0.0;0.0;0.0;29.15;45.2;3.52
0.0;0.0;0.0;28.18;48.15;3.52
0.0;0.0;0.0;27.32;51.3;3.31
0.0;0.0;0.0;26.81;52.95;3.1
0.0;0.0;0.0;26.05;54.7;2.83
0.0;0.0;0.0;25.62;52.85;3.24
0.0;0.0;0.0;25.23;54.55;4.07
6.0;0.0;6.0;24.64;58.35;4.41
179.0;306.98;99.0;24.26;58.2;5.24
355.0;607.38;107.0;23.64;56.15;6.21
506.0;686.16;129.0;23.41;52.35;6.55
540.0;395.93;273.0;23.48;60.15;6.83
539.0;219.47;369.0;23.59;60.15;6.97
682.0;383.04;359.0;24.11;56.25;7.1
775.0;529.87;311.0;24.54;50.8;7.31
747.0;474.87;334.0;24.89;50.8;7.59
652.0;353.64;360.0;24.79;49.05;8.07
661.0;553.14;248.0;24.59;47.4;7.86
410.0;169.29;302.0;24.67;45.75;7.86
379.0;335.27;209.0;24.05;44.05;7.86
157.0;35.83;144.0;22.91;45.35;7.45
138.0;260.33;82.0;22.14;48.45;6.48
29.0;81.1;23.0;21.45;48.3;5.72
0.0;0.0;0.0;19.97;55.3;5.31
0.0;0.0;0.0;19.17;59.15;4.97
0.0;0.0;0.0;18.45;59.05;4.97
0.0;0.0;0.0;17.65;63.2;5.03
0.0;0.0;0.0;16.75;65.25;4.97
0.0;0.0;0.0;15.97;62.85;5.03
0.0;0.0;0.0;15.14;62.75;4.69
0.0;0.0;0.0;14.39;62.65;4.34
15.0;0.0;15.0;13.96;64.85;4.28
194.0;392.99;92.0;14.33;62.65;4.14
358.0;599.05;114.0;15.22;62.75;5.1
521.0;718.3;127.0;16.53;56.5;5.72
650.0;721.54;164.0;17.62;52.75;6.41
521.0;178.32;383.0;18.95;45.95;7.03
659.0;316.84;392.0;19.28;45.95;6.76
573.0;151.95;440.0;19.6;44.45;6.62
537.0;117.32;435.0;20.35;43.0;6.62
808.0;723.18;211.0;21.59;36.15;7.24
614.0;399.16;316.0;22.17;33.7;6.97
485.0;310.37;287.0;22.19;32.5;6.34
310.0;142.0;238.0;22.17;32.5;6.0
114.0;2.76;113.0;22.04;31.3;5.59
159.0;404.58;72.0;21.57;30.0;5.03
36.0;149.0;25.0;20.92;31.05;4.28
0.0;0.0;0.0;19.62;35.6;4.07
0.0;0.0;0.0;18.53;39.55;3.79
0.0;0.0;0.0;17.41;43.9;3.59
0.0;0.0;0.0;16.43;47.0;3.24
0.0;0.0;0.0;15.44;50.35;3.1
0.0;0.0;0.0;14.7;54.1;3.24
0.0;0.0;0.0;14.31;56.0;3.24
0.0;0.0;0.0;13.81;60.2;3.03
70.0;271.6;39.0;13.23;64.65;2.9
212.0;537.91;73.0;13.83;62.55;2.62
368.0;667.11;97.0;15.33;58.35;3.66
381.0;242.91;248.0;16.93;50.75;4.0
660.0;784.91;132.0;17.77;60.95;4.48
770.0;804.49;148.0;19.62;55.2;5.24
785.0;632.94;252.0;20.72;51.65;6.34
748.0;459.52;346.0;21.84;46.6;6.48
559.0;147.28;431.0;22.22;43.5;6.55
269.0;1.21;268.0;22.45;43.65;5.59
706.0;684.6;195.0;23.14;40.75;5.52
534.0;465.63;237.0;23.35;42.25;4.97
370.0;301.8;217.0;24.01;38.15;4.62
215.0;151.65;160.0;24.51;36.95;4.34
155.0;386.3;72.0;24.43;36.95;3.45
32.0;108.76;24.0;23.53;39.45;2.0
0.0;0.0;0.0;22.58;37.75;2.28
0.0;0.0;0.0;21.27;43.25;2.34
0.0;0.0;0.0;20.08;46.2;2.76
0.0;0.0;0.0;19.43;46.1;3.1
0.0;0.0;0.0;19.0;47.65;3.03
0.0;0.0;0.0;18.51;49.3;3.1
0.0;0.0;0.0;17.99;51.0;3.03
0.0;0.0;0.0;17.43;54.7;2.97
25.0;0.0;25.0;17.03;60.85;2.83
147.0;151.64;108.0;17.84;63.2;2.48
338.0;518.41;128.0;20.01;55.3;2.83
492.0;622.16;152.0;22.1;48.45;3.31
636.0;702.64;164.0;24.26;45.6;3.45
758.0;769.07;164.0;26.06;39.95;4.0
843.0;806.94;164.0;27.72;33.8;4.41
886.0;831.51;159.0;29.08;29.7;4.55
875.0;816.16;166.0;30.24;26.9;4.55
810.0;756.36;186.0;31.17;24.35;4.55
736.0;786.65;149.0;31.87;23.65;4.48
608.0;729.23;143.0;32.3;23.75;4.28
459.0;651.17;129.0;32.45;24.6;4.07
305.0;557.27;103.0;30.21;25.89;3.25
155.0;391.45;71.0;29.41;29.8;3.21
30.0;81.98;24.0;28.62;33.71;3.18
0.0;0.0;0.0;27.82;37.62;3.14
0.0;0.0;0.0;27.02;41.52;3.11
0.0;0.0;0.0;26.23;45.43;3.07
0.0;0.0;0.0;25.43;49.34;3.04
0.0;0.0;0.0;24.63;53.25;3.0
0.0;0.0;0.0;23.84;57.15;2.97
0.0;0.0;0.0;23.04;61.06;2.93
0.0;0.0;0.0;22.24;64.97;2.89
23.0;0.0;23.0;21.44;68.88;2.86
148.0;168.95;105.0;20.65;72.78;2.82
331.0;511.72;125.0;19.85;76.69;2.79
478.0;593.56;155.0;19.05;80.6;2.75
621.0;673.43;170.0;18.26;84.51;2.72
715.0;652.74;212.0;27.12;56.95;3.79
812.0;735.74;194.0;28.58;53.45;4.21
874.0;815.48;162.0;29.78;48.5;4.41
867.0;813.61;161.0;30.65;44.05;4.55
821.0;809.24;154.0;30.96;44.05;4.41
721.0;757.82;156.0;31.33;41.3;4.62
594.0;698.5;149.0;31.39;39.9;4.9
445.0;606.5;138.0;31.11;39.9;4.83
264.0;348.26;138.0;30.42;43.95;4.41
23.0;0.0;23.0;29.08;46.75;4.21
9.0;0.0;9.0;27.63;49.8;3.1
0.0;0.0;0.0;25.81;58.55;1.1
0.0;0.0;0.0;23.45;73.7;1.38
0.0;0.0;0.0;22.41;73.55;1.93
0.0;0.0;0.0;22.21;71.05;2.48
0.0;0.0;0.0;22.04;66.35;2.9
0.0;0.0;0.0;21.89;66.25;3.03
0.0;0.0;0.0;21.47;68.5;2.76
0.0;0.0;0.0;20.72;73.3;2.76
5.0;0.0;5.0;20.22;83.95;1.79
19.0;0.0;19.0;20.22;89.85;1.45
273.0;266.7;166.0;21.38;86.95;0.76
127.0;0.0;127.0;22.91;81.45;0.55
433.0;180.98;312.0;23.42;81.5;2.69
721.0;696.44;185.0;23.88;78.9;2.83
642.0;324.14;370.0;24.92;71.5;3.38
624.0;246.44;409.0;25.19;69.25;3.31
685.0;362.1;371.0;25.65;67.05;2.9
705.0;496.51;296.0;26.21;64.95;2.83
615.0;448.24;281.0;26.37;62.8;2.97
518.0;446.07;234.0;26.33;62.8;3.03
405.0;452.78;176.0;25.86;64.8;3.1
154.0;35.98;141.0;25.2;64.7;3.17
76.0;23.45;71.0;24.35;66.75;3.1
4.0;0.0;4.0;23.42;71.25;2.62
0.0;0.0;0.0;23.47;76.2;2.55
0.0;0.0;0.0;22.47;81.4;2.55
0.0;0.0;0.0;21.8;84.1;2.62
0.0;0.0;0.0;21.36;86.95;2.76
0.0;0.0;0.0;20.89;89.9;2.9
0.0;0.0;0.0;20.59;89.9;2.97
0.0;0.0;0.0;20.19;92.95;2.76
0.0;0.0;0.0;19.74;92.9;2.62
5.0;0.0;5.0;19.5;92.9;2.69
115.0;63.61;99.0;20.16;92.95;2.76
297.0;362.71;152.0;21.47;86.95;3.17
458.0;526.2;173.0;22.99;81.45;3.31
610.0;651.77;175.0;24.63;73.95;3.93
734.0;732.5;171.0;26.45;67.15;4.14
827.0;794.5;161.0;28.09;61.0;4.07
880.0;839.77;148.0;29.63;53.7;3.86
883.0;860.91;137.0;30.81;47.15;3.31
831.0;844.27;136.0;31.63;42.85;2.62
726.0;780.25;145.0;32.08;41.4;1.93
620.0;787.5;119.0;32.13;40.15;1.59
270.0;87.09;226.0;31.92;41.4;1.31
151.0;33.26;139.0;30.29;47.0;0.55
57.0;4.71;56.0;29.06;63.2;0.62
28.0;70.75;23.0;27.6;65.2;1.24
0.0;0.0;0.0;25.55;67.05;1.03
0.0;0.0;0.0;24.55;66.85;2.48
0.0;0.0;0.0;23.55;71.35;2.62
0.0;0.0;0.0;22.89;76.15;2.48
0.0;0.0;0.0;22.16;81.4;2.21
0.0;0.0;0.0;21.49;86.95;2.14
0.0;0.0;0.0;21.02;84.05;2.34
0.0;0.0;0.0;20.64;86.9;2.55
5.0;0.0;5.0;20.5;86.9;2.62
134.0;128.03;102.0;21.27;84.05;2.62
211.0;95.41;173.0;22.75;78.75;3.03
469.0;581.22;155.0;24.47;71.4;3.52
625.0;714.52;149.0;25.54;71.65;1.72
739.0;755.69;159.0;27.26;65.1;1.72
829.0;803.75;156.0;28.69;61.1;1.86
873.0;826.77;153.0;29.66;53.7;2.21
871.0;835.03;148.0;30.67;48.75;2.55
820.0;819.37;146.0;31.11;47.25;2.69
600.0;404.53;299.0;31.6;45.7;2.69
593.0;709.53;142.0;31.77;41.4;2.62
463.0;691.56;114.0;31.02;42.6;1.93
246.0;280.49;145.0;28.89;53.45;1.59
79.0;28.34;73.0;26.1;67.15;1.59
13.0;0.0;13.0;25.11;74.0;1.24
0.0;0.0;0.0;24.64;71.5;1.59
0.0;0.0;0.0;23.67;76.3;1.03
0.0;0.0;0.0;22.51;81.45;0.97
0.0;0.0;0.0;21.65;84.1;1.86
0.0;0.0;0.0;21.37;84.05;2.55
0.0;0.0;0.0;21.02;84.05;2.62
0.0;0.0;0.0;20.64;86.9;1.93
0.0;0.0;0.0;20.36;89.85;1.59
5.0;0.0;5.0;20.42;89.85;2.28
17.0;0.0;17.0;21.33;84.05;2.41
36.0;0.0;36.0;22.49;81.4;2.41
351.0;198.59;244.0;23.89;73.75;2.28
634.0;744.48;139.0;24.94;73.95;0.83
517.0;199.64;364.0;26.44;67.15;1.1
833.0;815.46;151.0;27.93;61.0;1.59
835.0;722.99;206.0;29.12;53.55;2.07
805.0;649.65;243.0;29.98;50.2;2.28
762.0;649.71;228.0;30.51;47.0;2.07
680.0;636.24;207.0;30.92;44.05;2.21
590.0;700.8;145.0;31.13;42.7;2.48
353.0;269.86;217.0;30.91;42.6;2.69
117.0;5.57;115.0;29.97;45.35;3.1
41.0;0.0;41.0;28.69;49.95;2.76
11.0;0.0;11.0;27.38;55.05;1.93
0.0;0.0;0.0;26.46;56.7;2.62
0.0;0.0;0.0;25.5;60.45;2.76
0.0;0.0;0.0;24.71;64.6;2.76
0.0;0.0;0.0;24.04;66.75;2.76
0.0;0.0;0.0;23.48;71.25;2.97
0.0;0.0;0.0;23.02;71.25;3.03
0.0;0.0;0.0;22.59;71.15;3.03
0.0;0.0;0.0;22.15;73.55;3.1
9.0;0.0;9.0;21.84;76.0;3.03
140.0;154.16;102.0;22.32;73.55;2.9
323.0;511.32;121.0;23.75;68.95;2.97
476.0;619.77;143.0;25.56;60.6;3.52
628.0;727.91;145.0;27.21;60.9;4.14
748.0;781.52;150.0;28.82;55.3;4.34
830.0;808.11;155.0;30.23;50.3;4.62
874.0;830.76;152.0;31.18;44.2;4.9
869.0;828.45;153.0;31.75;41.4;4.9
822.0;824.44;145.0;32.17;37.5;4.76
722.0;771.5;149.0;32.37;37.5;4.41
598.0;723.67;139.0;32.29;37.5;4.21
447.0;633.94;128.0;30.81;41.15;3.79
127.0;11.16;123.0;30.38;42.45;2.97
77.0;23.82;72.0;29.45;50.05;1.93
21.0;29.56;19.0;28.18;53.35;1.93
0.0;0.0;0.0;26.5;56.7;2.41
0.0;0.0;0.0;25.66;56.6;2.62
0.0;0.0;0.0;24.95;56.35;2.76
0.0;0.0;0.0;24.6;56.35;2.97
0.0;0.0;0.0;24.13;58.2;3.03
0.0;0.0;0.0;23.65;60.15;2.97
0.0;0.0;0.0;22.91;66.45;2.69
0.0;0.0;0.0;22.13;68.7;2.55
5.0;0.0;5.0;21.57;73.45;2.62
97.0;32.7;89.0;22.04;73.55;2.62
315.0;475.4;128.0;23.61;68.95;2.55
477.0;630.9;139.0;25.62;60.6;2.69
626.0;726.44;145.0;27.35;60.9;2.97
742.0;769.71;154.0;29.08;55.4;3.31
833.0;817.57;151.0;30.53;47.0;3.79
840.0;739.54;198.0;31.5;41.3;3.93
821.0;696.1;220.0;32.16;36.25;3.79
770.0;676.54;215.0;32.36;35.0;3.45
713.0;750.75;156.0;32.31;36.25;3.17
594.0;713.54;142.0;32.29;36.25;2.83
441.0;611.13;134.0;31.88;37.35;2.55
297.0;545.43;102.0;31.38;39.9;2.34
132.0;253.78;79.0;30.05;46.9;1.86
24.0;45.14;21.0;28.28;61.0;1.31
0.0;0.0;0.0;27.12;49.7;2.28
0.0;0.0;0.0;26.26;52.95;2.55
0.0;0.0;0.0;25.66;54.7;2.62
0.0;0.0;0.0;25.02;58.35;2.69
0.0;0.0;0.0;24.45;60.25;2.62
0.0;0.0;0.0;23.49;68.85;2.0
0.0;0.0;0.0;22.04;78.7;1.24
0.0;0.0;0.0;20.99;86.9;1.66
6.0;0.0;6.0;20.45;92.95;2.14
76.0;8.24;74.0;20.88;89.9;2.0
30.0;0.0;30.0;22.55;84.25;1.86
457.0;552.31;162.0;24.53;73.95;1.86
606.0;661.45;169.0;24.84;71.5;1.59
731.0;743.49;164.0;26.35;64.95;1.86
816.0;781.49;165.0;27.52;60.9;2.0
870.0;826.92;153.0;28.4;59.0;2.14
869.0;835.99;148.0;28.85;57.15;2.21
814.0;809.06;151.0;29.27;57.3;2.34
714.0;757.02;153.0;29.53;57.3;2.21
540.0;520.09;211.0;29.39;57.3;2.07
439.0;608.29;134.0;29.0;57.15;2.0
268.0;392.73;128.0;28.16;59.0;2.28
31.0;0.0;31.0;27.46;60.9;2.69
4.0;0.0;4.0;26.56;65.0;2.0
0.0;0.0;0.0;25.06;69.25;1.03
0.0;0.0;0.0;22.5;87.05;1.1
0.0;0.0;0.0;21.89;89.95;1.72
0.0;0.0;0.0;21.46;89.95;1.93
0.0;0.0;0.0;21.0;89.95;1.93
0.0;0.0;0.0;20.34;92.95;1.52
0.0;0.0;0.0;19.81;96.1;2.07
0.0;0.0;0.0;19.43;96.1;2.07
41.0;83.52;33.0;19.2;96.1;1.79
177.0;411.1;78.0;19.71;92.9;1.59
342.0;626.04;98.0;20.65;86.9;1.45
495.0;706.18;119.0;21.87;81.35;1.52
636.0;764.62;132.0;22.55;78.75;2.69
751.0;799.99;142.0;23.79;71.35;2.41
817.0;783.84;165.0;24.98;66.85;2.0
791.0;603.94;268.0;26.09;58.7;1.79
837.0;752.22;189.0;26.67;54.95;1.93
450.0;76.97;387.0;27.27;51.45;2.83
501.0;202.67;351.0;27.38;49.7;3.72
566.0;614.3;178.0;27.09;48.0;3.93
434.0;587.57;140.0;27.02;49.55;3.86
298.0;560.03;99.0;26.58;46.25;3.59
143.0;353.68;70.0;25.77;51.05;2.9
29.0;125.56;21.0;24.5;54.35;2.28
0.0;0.0;0.0;22.95;64.2;1.79
0.0;0.0;0.0;21.5;68.6;1.86
0.0;0.0;0.0;20.62;70.8;2.0
0.0;0.0;0.0;19.86;73.15;2.07
0.0;0.0;0.0;19.33;75.65;1.93
0.0;0.0;0.0;18.54;78.25;1.72
0.0;0.0;0.0;17.92;83.7;1.59
0.0;0.0;0.0;17.36;83.7;1.45
5.0;0.0;5.0;17.0;80.85;1.24
16.0;0.0;16.0;18.11;83.75;0.76
129.0;5.16;127.0;20.2;73.2;0.76
338.0;175.24;245.0;21.81;61.85;0.9
603.0;638.7;183.0;22.62;62.05;1.24
748.0;783.05;153.0;23.74;52.35;1.79
818.0;770.58;178.0;24.17;50.7;2.07
743.0;469.46;337.0;24.77;47.4;2.07
829.0;707.82;220.0;25.4;44.3;2.07
562.0;203.06;396.0;25.43;42.75;2.0
683.0;638.59;211.0;25.65;41.4;1.86
529.0;472.59;231.0;25.77;41.4;1.72
381.0;360.54;201.0;25.75;39.95;1.66
152.0;33.89;140.0;25.45;42.75;1.59
133.0;268.25;78.0;24.93;49.05;1.24
23.0;64.32;19.0;23.44;64.3;1.17
0.0;0.0;0.0;21.91;64.0;1.17
0.0;0.0;0.0;20.62;63.8;1.38
0.0;0.0;0.0;19.48;68.2;1.52
0.0;0.0;0.0;18.52;72.95;1.66
0.0;0.0;0.0;18.29;72.9;1.38
0.0;0.0;0.0;18.06;70.35;1.31
0.0;0.0;0.0;17.53;72.8;1.31
0.0;0.0;0.0;16.66;75.3;1.38
16.0;0.0;16.0;15.97;77.95;1.52
142.0;194.35;96.0;16.96;78.1;1.17
122.0;5.18;120.0;20.16;65.95;1.1
328.0;158.82;244.0;22.31;57.75;1.31
527.0;402.47;263.0;23.36;60.05;1.45
735.0;754.24;163.0;24.57;54.45;1.93
607.0;262.9;389.0;25.9;49.3;2.41
659.0;304.53;396.0;26.77;44.7;2.55
142.0;0.0;142.0;27.43;41.8;2.48
126.0;0.0;126.0;27.78;40.5;2.48
624.0;470.16;277.0;27.94;40.5;2.62
596.0;722.86;141.0;27.7;40.5;2.62
328.0;206.81;225.0;27.37;41.8;2.69
74.0;0.0;74.0;26.62;43.15;2.28
59.0;4.91;58.0;26.13;47.75;1.79
7.0;0.0;7.0;24.81;50.8;2.48
0.0;0.0;0.0;22.39;66.35;1.45
0.0;0.0;0.0;21.26;70.9;2.14
0.0;0.0;0.0;20.66;73.3;2.21
0.0;0.0;0.0;20.04;75.75;1.66
0.0;0.0;0.0;18.94;83.8;1.59
0.0;0.0;0.0;17.86;86.65;1.38
0.0;0.0;0.0;17.61;86.65;1.1
0.0;0.0;0.0;17.55;86.65;0.9
4.0;0.0;4.0;17.08;86.65;1.03
24.0;0.0;24.0;17.3;89.7;1.1
196.0;78.15;166.0;19.3;83.85;1.52
79.0;0.0;79.0;20.39;78.45;1.86
148.0;0.0;148.0;20.65;75.85;1.52
168.0;0.0;168.0;21.3;73.35;1.86
209.0;0.0;209.0;21.6;71.0;2.28
257.0;0.0;257.0;21.88;71.0;2.34
321.0;5.83;316.0;22.11;68.7;2.34
131.0;0.0;131.0;21.11;73.35;2.83
311.0;17.64;298.0;20.68;73.3;3.72
67.0;0.0;67.0;20.49;70.8;4.28
237.0;48.32;213.0;20.91;66.05;3.72
85.0;0.0;85.0;21.26;61.7;3.24
90.0;64.36;77.0;20.79;63.8;3.1
13.0;0.0;13.0;20.04;61.5;3.31
0.0;0.0;0.0;18.29;72.9;2.41
0.0;0.0;0.0;17.47;72.8;2.21
0.0;0.0;0.0;16.7;75.3;1.86
0.0;0.0;0.0;15.83;77.85;1.66
0.0;0.0;0.0;15.14;77.8;2.0
